n,method,x,F_hat,Phi,F_minus_Phi
50000,single_alpha,1.38,0.8049,0.9162066775849856,-0.11130667758498569
50000,single_alpha,1.3899999999999997,0.8072,0.917735561322331,-0.110535561322331
50000,single_alpha,1.4000000000000004,0.8102,0.919243340766229,-0.10904334076622901
50000,single_alpha,1.4100000000000001,0.8134,0.9207301585466077,-0.10733015854660766
50000,single_alpha,1.42,0.8163,0.9221961594734536,-0.10589615947345354
50000,single_alpha,1.4299999999999997,0.8185,0.9236414904632608,-0.10514149046326082
50000,single_alpha,1.4400000000000004,0.8205,0.9250663004656731,-0.10456630046567306
50000,single_alpha,1.4500000000000002,0.8237,0.9264707403903517,-0.10277074039035172
50000,single_alpha,1.46,0.8255,0.9278549630341062,-0.10235496303410618
50000,single_alpha,1.4699999999999998,0.8277,0.9292191230083144,-0.10151912300831445
50000,single_alpha,1.4800000000000004,0.8298,0.9305633766666683,-0.10076337666666835
50000,single_alpha,1.4900000000000002,0.8318,0.9318878820332746,-0.10008788203327457
50000,single_alpha,1.5,0.8336,0.9331927987311419,-0.09959279873114191
50000,single_alpha,1.5099999999999998,0.8363,0.9344782879110834,-0.0981782879110834
50000,single_alpha,1.5200000000000005,0.8382,0.9357445121810642,-0.0975445121810643
50000,single_alpha,1.5300000000000002,0.8406,0.9369916355360216,-0.09639163553602159
50000,single_alpha,1.54,0.8427,0.9382198232881881,-0.09551982328818809
50000,single_alpha,1.5499999999999998,0.845,0.939429241997941,-0.094429241997941
50000,single_alpha,1.5600000000000005,0.8471,0.9406200594052071,-0.09352005940520713
50000,single_alpha,1.5700000000000003,0.8488,0.941792444361447,-0.09299244436144705
50000,single_alpha,1.58,0.8505,0.9429465667622459,-0.09244656676224583
50000,single_alpha,1.5899999999999999,0.8528,0.9440825974805306,-0.09128259748053058
50000,single_alpha,1.6000000000000005,0.8555,0.9452007083004421,-0.08970070830044208
50000,single_alpha,1.6100000000000003,0.8572,0.9463010718518803,-0.08910107185188032
50000,single_alpha,1.62,0.8593,0.9473838615457479,-0.08808386154574799
50000,single_alpha,1.63,0.8612,0.9484492515099107,-0.0872492515099107
50000,single_alpha,1.6399999999999997,0.863,0.9494974165258963,-0.08649741652589626
50000,single_alpha,1.6500000000000004,0.8652,0.9505285319663519,-0.08532853196635193
50000,single_alpha,1.6600000000000001,0.8667,0.9515427737332772,-0.0848427737332772
50000,single_alpha,1.67,0.8691,0.9525403181970526,-0.08344031819705267
50000,single_alpha,1.6799999999999997,0.8719,0.9535213421362799,-0.08162134213627992
50000,single_alpha,1.6900000000000004,0.8741,0.9544860226784502,-0.08038602267845019
50000,single_alpha,1.7000000000000002,0.8769,0.955434537241457,-0.07853453724145698
50000,single_alpha,1.71,0.879,0.9563670634759681,-0.07736706347596811
50000,single_alpha,1.7199999999999998,0.8804,0.957283779208671,-0.07688377920867107
50000,single_alpha,1.7300000000000004,0.8818,0.9581848623864051,-0.07638486238640507
50000,single_alpha,1.7400000000000002,0.8833,0.9590704910211927,-0.07577049102119271
50000,single_alpha,1.75,0.8849,0.9599408431361829,-0.07504084313618287
50000,single_alpha,1.7599999999999998,0.8873,0.9607960967125173,-0.07349609671251733
50000,single_alpha,1.7700000000000005,0.8896,0.9616364296371288,-0.07203642963712886
50000,single_alpha,1.7800000000000002,0.8906,0.9624620196514833,-0.07186201965148331
50000,single_alpha,1.79,0.8925,0.9632730443012737,-0.07077304430127374
50000,single_alpha,1.7999999999999998,0.8948,0.9640696808870742,-0.06926968088707419
50000,single_alpha,1.8100000000000005,0.8972,0.9648521064159612,-0.0676521064159612
50000,single_alpha,1.8200000000000003,0.8986,0.9656204975541101,-0.0670204975541101
50000,single_alpha,1.83,0.901,0.9663750305803717,-0.06537503058037164
50000,single_alpha,1.8399999999999999,0.9026,0.9671158813408361,-0.06451588134083619
50000,single_alpha,1.8500000000000005,0.9044,0.9678432252043864,-0.06344322520438639
50000,single_alpha,1.8600000000000003,0.9058,0.9685572370192473,-0.06275723701924729
50000,single_alpha,1.87,0.9076,0.9692580910705341,-0.061658091070534105
50000,single_alpha,1.88,0.9088,0.9699459610388002,-0.0611459610388001
50000,single_alpha,1.8899999999999997,0.9101,0.9706210199595906,-0.06052101995959058
50000,single_alpha,1.9000000000000004,0.9119,0.9712834401839983,-0.059383440183998215
50000,single_alpha,1.9100000000000001,0.9135,0.9719333933402275,-0.05843339334022757
50000,single_alpha,1.92,0.9145,0.9725710502961632,-0.05807105029616322
50000,single_alpha,1.9299999999999997,0.9158,0.973196581122945,-0.0573965811229451
50000,single_alpha,1.9400000000000004,0.9172,0.9738101550595474,-0.05661015505954736
50000,single_alpha,1.9500000000000002,0.919,0.9744119404783614,-0.0554119404783614
50000,single_alpha,1.96,0.9209,0.9750021048517795,-0.054102104851779464
50000,single_alpha,1.9699999999999998,0.9221,0.9755808147197774,-0.05348081471977739
50000,single_alpha,1.9800000000000004,0.9229,0.9761482356584915,-0.05324823565849146
50000,single_alpha,1.9900000000000002,0.9245,0.9767045322497881,-0.05220453224978816
50000,single_alpha,2.0,0.9258,0.9772498680518208,-0.051449868051820835
50000,single_alpha,2.01,0.9267,0.9777844055705686,-0.05108440557056859
50000,single_alpha,2.0200000000000005,0.9279,0.9783083062323532,-0.05040830623235326
50000,single_alpha,2.0300000000000002,0.9295,0.9788217303573278,-0.04932173035732779
50000,single_alpha,2.04,0.9309,0.9793248371339299,-0.04842483713392998
50000,single_alpha,2.05,0.9318,0.9798177845942956,-0.04801778459429562
50000,single_alpha,2.0600000000000005,0.933,0.9803007295906231,-0.047300729590623036
50000,single_alpha,2.0700000000000003,0.9334,0.9807738277724828,-0.04737382777248278
50000,single_alpha,2.08,0.9346,0.9812372335650622,-0.04663723356506222
50000,single_alpha,2.09,0.9353,0.981691100148341,-0.046391100148341025
50000,single_alpha,2.1000000000000005,0.9361,0.9821355794371834,-0.046035579437183394
50000,single_alpha,2.1100000000000003,0.9376,0.9825708220623429,-0.04497082206234293
50000,single_alpha,2.12,0.9387,0.9829969773523672,-0.04429697735236726
50000,single_alpha,2.13,0.9399,0.983414193316395,-0.043514193316395056
50000,single_alpha,2.1399999999999997,0.941,0.9838226166278339,-0.04282261662783393
50000,single_alpha,2.1500000000000004,0.9416,0.9842223926089095,-0.04262239260890954
50000,single_alpha,2.16,0.943,0.9846136652160745,-0.04161366521607457
50000,single_alpha,2.17,0.9438,0.9849965770262678,-0.04119657702626778
50000,single_alpha,2.1799999999999997,0.9447,0.9853712692240107,-0.040671269224010764
50000,single_alpha,2.1900000000000004,0.9457,0.9857378815893312,-0.04003788158933119
50000,single_alpha,2.2,0.9469,0.9860965524865014,-0.039196552486501446
50000,single_alpha,2.21,0.9477,0.98644741885358,-0.03874741885358002
50000,single_alpha,2.2199999999999998,0.9487,0.9867906161927437,-0.038090616192743676
50000,single_alpha,2.2300000000000004,0.9498,0.987126278561398,-0.03732627856139803
50000,single_alpha,2.24,0.9508,0.9874545385640534,-0.03665453856405343
50000,single_alpha,2.25,0.9521,0.9877755273449553,-0.03567552734495538
50000,single_alpha,2.26,0.9524,0.988089374581453,-0.03568937458145294
50000,single_alpha,2.2700000000000005,0.9532,0.9883962084780965,-0.03519620847809646
50000,single_alpha,2.2800000000000002,0.9542,0.9886961557614472,-0.034496155761447156
50000,single_alpha,2.29,0.9549,0.9889893416755886,-0.034089341675588636
50000,single_alpha,2.3,0.9556,0.9892758899783242,-0.03367588997832416
50000,single_alpha,2.3100000000000005,0.9565,0.989555922938049,-0.03305592293804893
50000,single_alpha,2.3200000000000003,0.9572,0.9898295613312803,-0.032629561331280255
50000,single_alpha,2.33,0.9582,0.9900969244408357,-0.031896924440835694
50000,single_alpha,2.34,0.9589,0.9903581300546417,-0.03145813005464171
50000,single_alpha,2.3500000000000005,0.9595,0.9906132944651614,-0.031113294465161423
50000,single_alpha,2.3600000000000003,0.9602,0.9908625324694273,-0.030662532469427295
50000,single_alpha,2.37,0.9608,0.9911059573696632,-0.03030595736966324
50000,single_alpha,2.38,0.9617,0.9913436809744834,-0.029643680974483444
50000,single_alpha,2.3899999999999997,0.962,0.9915758136006543,-0.02957581360065431
50000,single_alpha,2.4000000000000004,0.9632,0.9918024640754038,-0.0286024640754039
50000,single_alpha,2.41,0.9643,0.9920237397392663,-0.02772373973926623
50000,single_alpha,2.42,0.965,0.9922397464494463,-0.027239746449446378
50000,single_alpha,2.4299999999999997,0.9659,0.9924505885836908,-0.02655058858369086
50000,single_alpha,2.4400000000000004,0.9665,0.9926563690446517,-0.026156369044651684
50000,single_alpha,2.45,0.9672,0.9928571892647285,-0.025657189264728597
50000,single_alpha,2.46,0.9674,0.9930531492113757,-0.025653149211375625
50000,single_alpha,2.4699999999999998,0.968,0.9932443473928594,-0.025244347392859412
50000,single_alpha,2.4800000000000004,0.9691,0.9934308808644533,-0.02433088086445334
50000,single_alpha,2.49,0.9698,0.9936128452350568,-0.02381284523505678
50000,single_alpha,2.5,0.9708,0.9937903346742238,-0.022990334674223845
50000,single_alpha,2.51,0.9717,0.9939634419195873,-0.02226344191958729
50000,single_alpha,2.5200000000000005,0.972,0.9941322582846674,-0.022132258284667472
50000,single_alpha,2.5300000000000002,0.9725,0.9942968736670493,-0.0217968736670493
50000,single_alpha,2.54,0.9732,0.9944573765569173,-0.021257376556917396
50000,single_alpha,2.55,0.974,0.9946138540459333,-0.0206138540459333
50000,single_alpha,2.5600000000000005,0.9748,0.9947663918364442,-0.01996639183644422
50000,single_alpha,2.5700000000000003,0.9752,0.994915074251009,-0.019715074251009046
50000,single_alpha,2.58,0.9755,0.9950599842422293,-0.019559984242229267
50000,single_alpha,2.59,0.9761,0.9952012034028738,-0.0191012034028738
50000,single_alpha,2.6000000000000005,0.9765,0.9953388119762813,-0.018838811976281233
50000,single_alpha,2.6100000000000003,0.9775,0.9954728888670327,-0.017972888867032633
50000,single_alpha,2.62,0.9779,0.9956035116518787,-0.017703511651878667
50000,single_alpha,2.63,0.9785,0.9957307565909107,-0.017230756590910667
50000,single_alpha,2.6399999999999997,0.9791,0.9958546986389639,-0.01675469863896395
50000,single_alpha,2.6500000000000004,0.9795,0.9959754114572417,-0.01647541145724163
50000,single_alpha,2.66,0.98,0.9960929674251472,-0.01609296742514721
50000,single_alpha,2.67,0.9806,0.9962074376523146,-0.015607437652314538
50000,single_alpha,2.6799999999999997,0.9808,0.996318891990825,-0.015518891990825012
50000,single_alpha,2.6900000000000004,0.9811,0.9964273990476002,-0.015327399047600276
50000,single_alpha,2.7,0.9813,0.9965330261969594,-0.015233026196959432
50000,single_alpha,2.71,0.9819,0.9966358395933308,-0.014735839593330802
50000,single_alpha,2.7199999999999998,0.982,0.9967359041841087,-0.01473590418410875
50000,single_alpha,2.7300000000000004,0.9826,0.9968332837226422,-0.01423328372264221
50000,single_alpha,2.74,0.9831,0.9969280407813496,-0.013828040781349582
50000,single_alpha,2.75,0.9836,0.9970202367649454,-0.013420236764945415
50000,single_alpha,2.76,0.9838,0.9971099319237738,-0.013309931923773832
50000,single_alpha,2.7700000000000005,0.9842,0.997197185367235,-0.012997185367235042
50000,single_alpha,2.7800000000000002,0.9847,0.9972820550772987,-0.012582055077298704
50000,single_alpha,2.79,0.9851,0.9973645979220951,-0.01226459792209511
50000,single_alpha,2.8,0.9855,0.997444869669572,-0.011944869669571978
50000,single_alpha,2.8100000000000005,0.9859,0.9975229250012141,-0.01162292500121409
50000,single_alpha,2.8200000000000003,0.9862,0.9975988175258107,-0.011398817525810734
50000,single_alpha,2.83,0.9864,0.9976725997932685,-0.011272599793268445
50000,single_alpha,2.84,0.9869,0.9977443233084576,-0.010844323308457637
50000,single_alpha,2.8500000000000005,0.9871,0.9978140385450868,-0.01071403854508679
50000,single_alpha,2.8600000000000003,0.9874,0.9978817949595954,-0.010481794959595336
50000,single_alpha,2.87,0.9876,0.9979476410050603,-0.010347641005060249
50000,single_alpha,2.88,0.9882,0.9980116241451057,-0.009811624145105724
50000,single_alpha,2.8899999999999997,0.9883,0.9980737908678121,-0.00977379086781216
50000,single_alpha,2.9000000000000004,0.9886,0.998134186699616,-0.00953418669961592
50000,single_alpha,2.91,0.9891,0.9981928562191936,-0.009092856219193646
50000,single_alpha,2.92,0.9892,0.9982498430713239,-0.009049843071323949
50000,single_alpha,2.9299999999999997,0.9897,0.9983051899807227,-0.008605189980722683
50000,single_alpha,2.9400000000000004,0.9901,0.998358938765843,-0.008258938765843049
50000,single_alpha,2.95,0.9903,0.9984111303526352,-0.00811113035263522
50000,single_alpha,2.96,0.9904,0.998461804788262,-0.008061804788262017
50000,single_alpha,2.9699999999999998,0.9911,0.9985110012547626,-0.0074110012547625725
50000,single_alpha,2.9800000000000004,0.9913,0.99855875808266,-0.007258758082660077
50000,single_alpha,2.99,0.9915,0.9986051127645078,-0.007105112764507759
50000,single_alpha,3.0,0.9918,0.9986501019683699,-0.006850101968369882
50000,single_2alpha,-3.0,0.0002,0.0013498980316300933,-0.0011498980316300932
50000,single_2alpha,-2.99,0.0002,0.0013948872354922468,-0.0011948872354922467
50000,single_2alpha,-2.98,0.0002,0.0014412419173400134,-0.0012412419173400133
50000,single_2alpha,-2.97,0.0002,0.0014889987452374632,-0.001288998745237463
50000,single_2alpha,-2.96,0.0002,0.0015381952117380577,-0.0013381952117380576
50000,single_2alpha,-2.95,0.0002,0.0015888696473648667,-0.0013888696473648666
50000,single_2alpha,-2.94,0.0002,0.0016410612341569964,-0.0014410612341569963
50000,single_2alpha,-2.93,0.0002,0.0016948100192772598,-0.0014948100192772598
50000,single_2alpha,-2.92,0.0002,0.0017501569286760992,-0.0015501569286760991
50000,single_2alpha,-2.91,0.0002,0.0018071437808064273,-0.0016071437808064272
50000,single_2alpha,-2.9,0.0002,0.0018658133003840375,-0.0016658133003840375
50000,single_2alpha,-2.89,0.0002,0.0019262091321878587,-0.0017262091321878586
50000,single_2alpha,-2.88,0.0002,0.0019883758548943256,-0.0017883758548943255
50000,single_2alpha,-2.87,0.0002,0.0020523589949397536,-0.0018523589949397535
50000,single_2alpha,-2.86,0.0002,0.0021182050404046217,-0.0019182050404046216
50000,single_2alpha,-2.85,0.0002,0.0021859614549132405,-0.0019859614549132404
50000,single_2alpha,-2.84,0.0002,0.0022556766915423202,-0.00205567669154232
50000,single_2alpha,-2.83,0.0002,0.0023274002067315515,-0.0021274002067315514
50000,single_2alpha,-2.82,0.0002,0.0024011824741892525,-0.0022011824741892524
50000,single_2alpha,-2.81,0.0003,0.002477074998785861,-0.002177074998785861
50000,single_2alpha,-2.8,0.0003,0.002555130330427932,-0.002255130330427932
50000,single_2alpha,-2.79,0.0003,0.0026354020779049527,-0.0023354020779049528
50000,single_2alpha,-2.78,0.0003,0.0027179449227012578,-0.002417944922701258
50000,single_2alpha,-2.77,0.0003,0.002802814632765025,-0.002502814632765025
50000,single_2alpha,-2.76,0.0003,0.0028900680762261478,-0.002590068076226148
50000,single_2alpha,-2.75,0.0003,0.002979763235054555,-0.002679763235054555
50000,single_2alpha,-2.74,0.0003,0.003071959218650488,-0.002771959218650488
50000,single_2alpha,-2.73,0.0003,0.0031667162773577934,-0.0028667162773577935
50000,single_2alpha,-2.7199999999999998,0.0003,0.0032640958158913144,-0.0029640958158913145
50000,single_2alpha,-2.71,0.0003,0.0033641604066691933,-0.0030641604066691933
50000,single_2alpha,-2.7,0.0003,0.0034669738030406647,-0.003166973803040665
50000,single_2alpha,-2.69,0.0003,0.0035726009523997368,-0.003272600952399737
50000,single_2alpha,-2.68,0.0003,0.00368110800917498,-0.00338110800917498
50000,single_2alpha,-2.67,0.0003,0.0037925623476854887,-0.0034925623476854887
50000,single_2alpha,-2.66,0.0003,0.003907032574852774,-0.0036070325748527744
50000,single_2alpha,-2.65,0.0004,0.004024588542758306,-0.003624588542758306
50000,single_2alpha,-2.64,0.0004,0.004145301361036037,-0.0037453013610360365
50000,single_2alpha,-2.63,0.0004,0.004269243409089351,-0.0038692434090893506
50000,single_2alpha,-2.62,0.0004,0.004396488348121309,-0.003996488348121309
50000,single_2alpha,-2.61,0.0004,0.004527111132967324,-0.004127111132967324
50000,single_2alpha,-2.6,0.0004,0.004661188023718747,-0.0042611880237187465
50000,single_2alpha,-2.59,0.0004,0.004798796597126178,-0.0043987965971261775
50000,single_2alpha,-2.58,0.0004,0.004940015757770645,-0.0045400157577706445
50000,single_2alpha,-2.57,0.0004,0.0050849257489910355,-0.004684925748991035
50000,single_2alpha,-2.56,0.0004,0.005233608163555782,-0.004833608163555781
50000,single_2alpha,-2.55,0.0005,0.005386145954066687,-0.0048861459540666865
50000,single_2alpha,-2.54,0.0005,0.005542623443082601,-0.005042623443082601
50000,single_2alpha,-2.53,0.0005,0.005703126332950699,-0.005203126332950699
50000,single_2alpha,-2.52,0.0005,0.005867741715332562,-0.005367741715332563
50000,single_2alpha,-2.51,0.0006,0.006036558080412666,-0.005436558080412666
50000,single_2alpha,-2.5,0.0006,0.006209665325776132,-0.005609665325776132
50000,single_2alpha,-2.49,0.0006,0.006387154764943171,-0.005787154764943171
50000,single_2alpha,-2.48,0.0006,0.006569119135546763,-0.005969119135546763
50000,single_2alpha,-2.4699999999999998,0.0006,0.006755652607140651,-0.006155652607140651
50000,single_2alpha,-2.46,0.0007,0.006946850788624312,-0.006246850788624312
50000,single_2alpha,-2.45,0.0008,0.007142810735271415,-0.006342810735271415
50000,single_2alpha,-2.44,0.0008,0.007343630955348342,-0.006543630955348342
50000,single_2alpha,-2.4299999999999997,0.0008,0.007549411416309213,-0.006749411416309212
50000,single_2alpha,-2.42,0.0008,0.0077602535505536425,-0.006960253550553642
50000,single_2alpha,-2.41,0.0008,0.007976260260733725,-0.007176260260733725
50000,single_2alpha,-2.4,0.001,0.008197535924596131,-0.007197535924596131
50000,single_2alpha,-2.39,0.0011,0.008424186399345685,-0.007324186399345685
50000,single_2alpha,-2.38,0.0012,0.008656319025516543,-0.007456319025516543
50000,single_2alpha,-2.37,0.0012,0.008894042630336772,-0.007694042630336772
50000,single_2alpha,-2.36,0.0012,0.009137467530572669,-0.00793746753057267
50000,single_2alpha,-2.35,0.0013,0.009386705534838566,-0.008086705534838565
50000,single_2alpha,-2.34,0.0013,0.00964186994535833,-0.008341869945358332
50000,single_2alpha,-2.33,0.0013,0.009903075559164245,-0.008603075559164244
50000,single_2alpha,-2.32,0.0013,0.01017043866871968,-0.008870438668719682
50000,single_2alpha,-2.31,0.0013,0.010444077061951083,-0.009144077061951084
50000,single_2alpha,-2.3,0.0013,0.010724110021675809,-0.00942411002167581
50000,single_2alpha,-2.29,0.0013,0.011010658324411388,-0.009710658324411387
50000,single_2alpha,-2.2800000000000002,0.0014,0.01130384423855278,-0.00990384423855278
50000,single_2alpha,-2.27,0.0015,0.011603791521903535,-0.010103791521903535
50000,single_2alpha,-2.26,0.0016,0.011910625418547066,-0.010310625418547065
50000,single_2alpha,-2.25,0.0016,0.012224472655044696,-0.010624472655044695
50000,single_2alpha,-2.24,0.0016,0.012545461435946563,-0.010945461435946562
50000,single_2alpha,-2.23,0.0016,0.012873721438602014,-0.011273721438602013
50000,single_2alpha,-2.2199999999999998,0.0016,0.013209383807256284,-0.011609383807256284
50000,single_2alpha,-2.21,0.0017,0.013552581146419983,-0.011852581146419983
50000,single_2alpha,-2.2,0.0018,0.013903447513498595,-0.012103447513498596
50000,single_2alpha,-2.19,0.0018,0.014262118410668878,-0.012462118410668879
50000,single_2alpha,-2.1799999999999997,0.0018,0.014628730775989262,-0.012828730775989262
50000,single_2alpha,-2.17,0.0018,0.015003422973732207,-0.013203422973732207
50000,single_2alpha,-2.16,0.002,0.015386334783925445,-0.013386334783925445
50000,single_2alpha,-2.15,0.002,0.0157776073910905,-0.0137776073910905
50000,single_2alpha,-2.14,0.0022,0.01617738337216608,-0.013977383372166079
50000,single_2alpha,-2.13,0.0023,0.01658580668360501,-0.014285806683605011
50000,single_2alpha,-2.12,0.0026,0.017003022647632787,-0.014403022647632787
50000,single_2alpha,-2.11,0.0027,0.017429177937657088,-0.014729177937657087
50000,single_2alpha,-2.1,0.0027,0.017864420562816542,-0.015164420562816541
50000,single_2alpha,-2.09,0.0028,0.01830889985165897,-0.015508899851658969
50000,single_2alpha,-2.08,0.0028,0.01876276643493775,-0.01596276643493775
50000,single_2alpha,-2.07,0.0028,0.019226172227517282,-0.016426172227517282
50000,single_2alpha,-2.06,0.0028,0.019699270409376895,-0.016899270409376894
50000,single_2alpha,-2.05,0.0029,0.020182215405704394,-0.017282215405704394
50000,single_2alpha,-2.04,0.0034,0.020675162866070042,-0.017275162866070042
50000,single_2alpha,-2.0300000000000002,0.0035,0.02117826964267226,-0.01767826964267226
50000,single_2alpha,-2.02,0.0035,0.02169169376764678,-0.01819169376764678
50000,single_2alpha,-2.01,0.0035,0.022215594429431475,-0.018715594429431475
50000,single_2alpha,-2.0,0.0035,0.022750131948179195,-0.019250131948179195
50000,single_2alpha,-1.99,0.0035,0.02329546775021182,-0.01979546775021182
50000,single_2alpha,-1.98,0.0038,0.023851764341508513,-0.020051764341508512
50000,single_2alpha,-1.97,0.0039,0.024419185280222543,-0.020519185280222542
50000,single_2alpha,-1.96,0.0041,0.024997895148220435,-0.020897895148220436
50000,single_2alpha,-1.95,0.0041,0.02558805952163861,-0.02148805952163861
50000,single_2alpha,-1.94,0.0044,0.026189844940452685,-0.021789844940452684
50000,single_2alpha,-1.93,0.0045,0.02680341887705495,-0.022303418877054948
50000,single_2alpha,-1.92,0.0047,0.027428949703836802,-0.022728949703836803
50000,single_2alpha,-1.91,0.005,0.0280666066597725,-0.0230666066597725
50000,single_2alpha,-1.9,0.005,0.028716559816001803,-0.023716559816001802
50000,single_2alpha,-1.89,0.005,0.02937898004040943,-0.02437898004040943
50000,single_2alpha,-1.88,0.0053,0.03005403896119979,-0.024754038961199792
50000,single_2alpha,-1.8699999999999999,0.0053,0.030741908929465968,-0.02544190892946597
50000,single_2alpha,-1.8599999999999999,0.0055,0.031442762980752714,-0.025942762980752716
50000,single_2alpha,-1.8499999999999999,0.0055,0.03215677479561371,-0.026656774795613715
50000,single_2alpha,-1.84,0.0055,0.03288411865916389,-0.02738411865916389
50000,single_2alpha,-1.83,0.0056,0.0336249694196283,-0.0280249694196283
50000,single_2alpha,-1.82,0.0058,0.03437950244588998,-0.028579502445889977
50000,single_2alpha,-1.81,0.0059,0.03514789358403879,-0.02924789358403879
50000,single_2alpha,-1.8,0.0061,0.03593031911292579,-0.029830319112925788
50000,single_2alpha,-1.79,0.0062,0.03672695569872628,-0.030526955698726276
50000,single_2alpha,-1.78,0.0063,0.03753798034851679,-0.03123798034851679
50000,single_2alpha,-1.77,0.0067,0.03836357036287122,-0.03166357036287122
50000,single_2alpha,-1.76,0.0068,0.03920390328748265,-0.03240390328748265
50000,single_2alpha,-1.75,0.007,0.040059156863817086,-0.03305915686381709
50000,single_2alpha,-1.74,0.0072,0.040929508978807365,-0.03372950897880737
50000,single_2alpha,-1.73,0.0072,0.04181513761359493,-0.03461513761359493
50000,single_2alpha,-1.72,0.0073,0.04271622079132892,-0.03541622079132892
50000,single_2alpha,-1.71,0.0073,0.0436329365240319,-0.0363329365240319
50000,single_2alpha,-1.7,0.0077,0.04456546275854304,-0.03686546275854304
50000,single_2alpha,-1.69,0.0077,0.045513977321549805,-0.037813977321549806
50000,single_2alpha,-1.68,0.008,0.046478657863720046,-0.038478657863720046
50000,single_2alpha,-1.67,0.0082,0.04745968180294733,-0.03925968180294733
50000,single_2alpha,-1.66,0.0082,0.04845722626672282,-0.040257226266722825
50000,single_2alpha,-1.65,0.0084,0.0494714680336481,-0.041071468033648105
50000,single_2alpha,-1.64,0.0087,0.05050258347410371,-0.04180258347410371
50000,single_2alpha,-1.63,0.0089,0.051550748490089365,-0.04265074849008937
50000,single_2alpha,-1.6199999999999999,0.009,0.05261613845425206,-0.04361613845425206
50000,single_2alpha,-1.6099999999999999,0.0092,0.053698928148119704,-0.044498928148119704
50000,single_2alpha,-1.5999999999999999,0.0092,0.054799291699558,-0.045599291699558
50000,single_2alpha,-1.59,0.0093,0.055917402519469424,-0.04661740251946943
50000,single_2alpha,-1.58,0.0096,0.057053433237754185,-0.04745343323775419
50000,single_2alpha,-1.57,0.0096,0.058207555638553,-0.048607555638553006
50000,single_2alpha,-1.56,0.0097,0.05937994059479304,-0.04967994059479304
50000,single_2alpha,-1.55,0.0098,0.06057075800205901,-0.050770758002059005
50000,single_2alpha,-1.54,0.0102,0.061780176711811886,-0.051580176711811886
50000,single_2alpha,-1.53,0.0105,0.06300836446397844,-0.052508364463978434
50000,single_2alpha,-1.52,0.0105,0.06425548781893581,-0.053755487818935806
50000,single_2alpha,-1.51,0.0107,0.0655217120889165,-0.054821712088916494
50000,single_2alpha,-1.5,0.0109,0.06680720126885807,-0.05590720126885807
50000,single_2alpha,-1.49,0.011,0.06811211796672544,-0.05711211796672544
50000,single_2alpha,-1.48,0.0114,0.06943662333333173,-0.058036623333331726
50000,single_2alpha,-1.47,0.0122,0.07078087699168552,-0.058580876991685515
50000,single_2alpha,-1.46,0.0124,0.07214503696589378,-0.059745036965893776
50000,single_2alpha,-1.45,0.0125,0.07352925960964836,-0.06102925960964836
50000,single_2alpha,-1.44,0.0126,0.07493369953432708,-0.062333699534327075
50000,single_2alpha,-1.43,0.013,0.07635850953673913,-0.06335850953673913
50000,single_2alpha,-1.42,0.0136,0.07780384052654638,-0.06420384052654637
50000,single_2alpha,-1.41,0.0138,0.07926984145339239,-0.06546984145339238
50000,single_2alpha,-1.4,0.0142,0.08075665923377107,-0.06655665923377106
50000,single_2alpha,-1.39,0.0143,0.08226443867766892,-0.06796443867766891
50000,single_2alpha,-1.38,0.0144,0.08379332241501436,-0.06939332241501436
50000,single_2alpha,-1.3699999999999999,0.0153,0.08534345082196704,-0.07004345082196704
50000,single_2alpha,-1.3599999999999999,0.0156,0.08691496194708509,-0.07131496194708509
50000,single_2alpha,-1.3499999999999999,0.016,0.08850799143740207,-0.07250799143740207
50000,single_2alpha,-1.3399999999999999,0.0162,0.09012267246445249,-0.0739226724644525
50000,single_2alpha,-1.33,0.0169,0.09175913565028077,-0.07485913565028077
50000,single_2alpha,-1.32,0.017,0.09341750899347179,-0.07641750899347179
50000,single_2alpha,-1.31,0.0173,0.09509791779523902,-0.07779791779523902
50000,single_2alpha,-1.3,0.0178,0.09680048458561036,-0.07900048458561036
50000,single_2alpha,-1.29,0.0181,0.09852532904974787,-0.08042532904974786
50000,single_2alpha,-1.28,0.0183,0.10027256795444206,-0.08197256795444206
50000,single_2alpha,-1.27,0.0189,0.10204231507481915,-0.08314231507481915
50000,single_2alpha,-1.26,0.0194,0.1038346811213004,-0.0844346811213004
50000,single_2alpha,-1.25,0.0197,0.10564977366685535,-0.08594977366685536
50000,single_2alpha,-1.24,0.02,0.10748769707458694,-0.08748769707458694
50000,single_2alpha,-1.23,0.0201,0.10934855242569191,-0.08924855242569191
50000,single_2alpha,-1.22,0.0206,0.11123243744783456,-0.09063243744783456
50000,single_2alpha,-1.21,0.0207,0.11313944644397739,-0.09243944644397739
50000,single_2alpha,-1.2,0.0216,0.11506967022170822,-0.09346967022170821
50000,single_2alpha,-1.19,0.0219,0.11702319602310873,-0.09512319602310873
50000,single_2alpha,-1.18,0.0226,0.11900010745520073,-0.09640010745520074
50000,single_2alpha,-1.17,0.023,0.12100048442101824,-0.09800048442101825
50000,single_2alpha,-1.16,0.0235,0.12302440305134343,-0.09952440305134344
50000,single_2alpha,-1.15,0.0242,0.12507193563715036,-0.10087193563715036
50000,single_2alpha,-1.14,0.0249,0.1271431505627983,-0.10224315056279829
50000,single_2alpha,-1.13,0.0255,0.12923811224001786,-0.10373811224001786
50000,single_2alpha,-1.1199999999999999,0.0262,0.13135688104273074,-0.10515688104273074
