estimator,lam,T,b,mse_selected,bias,var,sigma_true,eta,target_b,eta_actual,log_b_error
OBM,0.0,10000,130,1.0825204459858335,-0.7652118081176926,0.4975933263610366,5.530043287007115,0.525,125.89254117941675,0.5284858380767091,0.03210575516808617
OBM,0.0,10000,165,1.0178642912459008,-0.6116907208491469,0.644504383752643,5.530043287007115,0.55,158.48931924611142,0.5543709860534765,0.040258269313679595
OBM,0.0,10000,192,1.0428483926229095,-0.5365946459498172,0.7558594028144178,5.530043287007115,0.575,199.52623149688787,0.5708253071758873,0.03845034185852311
OBM,0.0,10000,243,1.1669531996020837,-0.4462051590616065,0.96906548748825,5.530043287007115,0.6,251.18864315095797,0.5964015683995779,0.03314277984516098
OBM,0.0,10000,307,1.3856279717746924,-0.3816209407522084,1.2415453610554108,5.530043287007115,0.625,316.22776601683796,0.6217845938692965,0.02961498489791709
OBM,0.0,10000,387,1.6943039202276364,-0.3407873539412565,1.5801430784694397,5.530043287007115,0.65,398.1071705534973,0.6469277412547279,0.02829654875473716
OBM,0.0,10000,489,2.083030737855666,-0.3236685628660476,1.9807453309315572,5.530043287007115,0.675,501.18723362727246,0.6723272147809051,0.02461726160905168
OBM,0.0,10000,618,2.5438126707132085,-0.3460821088261703,2.427073686772104,5.530043287007115,0.7,630.957344480193,0.6977471187722039,0.02074980292563674
OBM,0.0,10000,780,3.0922609982082765,-0.4034424212364751,2.93316166303392,5.530043287007115,0.725,794.3282347242813,0.7230236506726201,0.01820284999909485
OBM,0.0,10000,984,3.784682244299693,-0.5068041251715716,3.532247131923676,5.530043287007115,0.75,1000.0,0.7482487746078353,0.016129381929883644
OBM,0.0,20000,5,23.994619362128603,-4.898333617309802,0.0009483210625965,5.530043287007115,0.15,4.417275630574674,0.1625122366132473,0.12391477955368131
OBM,0.0,20000,6,22.89355689579462,-4.784579154288784,0.0013609132814472,5.530043287007115,0.175,5.6582254690844485,0.18092207010137693,0.05864914753423278
OBM,0.0,20000,7,21.852679347324443,-4.674487845253513,0.0018450381993624,5.530043287007115,0.2,7.247796636776956,0.19648736253088905,0.0347873614519124
OBM,0.0,20000,9,19.93701734312832,-4.464750774991735,0.0030216373857571,5.530043287007115,0.225,9.28392768635557,0.2218637187839495,0.031060121984409494
OBM,0.0,20000,12,17.43048502670211,-4.174351263703698,0.0052831578647818,5.530043287007115,0.25,11.89207115002721,0.2509122808107791,0.009034761653968382
OBM,0.0,20000,15,15.298000192288908,-3.9102318689785456,0.0080970444189793,5.530043287007115,0.275,15.232923070389067,0.273444096005222,0.015408875845225468
OBM,0.0,20000,19,12.930738213737836,-3.594181039552862,0.0126166394558676,5.530043287007115,0.3,19.51232399646889,0.29731334174418345,0.02660728659439795
OBM,0.0,20000,25,10.172496622726136,-3.1861764269266084,0.0208024022261118,5.530043287007115,0.325,24.9939414768837,0.3250244732264946,0.00024237029395886872
OBM,0.0,20000,32,7.828149106089879,-2.792152339778481,0.0320745106978061,5.530043287007115,0.35,32.01551545899593,0.34995105354701095,0.0004847405879181659
OBM,0.0,20000,42,5.558318158345457,-2.34688830506224,0.0504965626108074,5.530043287007115,0.375,41.00966752495598,0.377409432632266,0.023861786082320192
OBM,0.0,20000,54,3.858449206941502,-1.945194992850415,0.0747590956006745,5.530043287007115,0.4,52.53055608807536,0.4027857888853264,0.02758902554982295
OBM,0.0,20000,69,2.604961119406099,-1.5806221626664572,0.1067281084292474,5.530043287007115,0.425,67.28801986124834,0.4275369138534406,0.025124294769405104
OBM,0.0,20000,89,1.7024871759024751,-1.2461674077261815,0.1497411442538007,5.530043287007115,0.45,86.19131328547948,0.4532379473312581,0.0320669710908821
OBM,0.0,20000,114,1.1492508693919816,-0.9738795527418452,0.201060812158522,5.530043287007115,0.475,110.40512859784792,0.4782354118455604,0.032041860939834806
OBM,0.0,20000,147,0.8278997468123389,-0.7492110105147134,0.2669162538531774,5.530043287007115,0.5,141.4213562373095,0.5039065844537528,0.038688810510672314
OBM,0.0,20000,188,0.6836738239917143,-0.5810423145109027,0.3464967737066607,5.530043287007115,0.525,181.15100497595773,0.5287472655518185,0.0371109977484818
OBM,0.0,20000,223,0.6491564079637528,-0.4872280076576247,0.4122806273018623,5.530043287007115,0.55,232.04194526839143,0.5459866277183766,0.03974638243475211
OBM,0.0,20000,286,0.6682894804465633,-0.379216524270741,0.5251407340841863,5.530043287007115,0.575,297.22973036271696,0.5711111142227308,0.03851353188842065
OBM,0.0,20000,368,0.7611858378739433,-0.298336943579752,0.6730221836990594,5.530043287007115,0.6,380.7307877431756,0.5965658972990746,0.03400959335274568
OBM,0.0,20000,472,0.921517476693236,-0.2398531912023642,0.8650692599382015,5.530043287007115,0.625,487.6898840457368,0.6216980586812421,0.03270073474952464
OBM,0.0,20000,607,1.1661103790484173,-0.2024099323325456,1.126548784321954,5.530043287007115,0.65,624.6971105498872,0.6470981820357188,0.028738118088985083
OBM,0.0,20000,780,1.4994284782457166,-0.1975112935926741,1.462245574116711,5.530043287007115,0.675,800.1939197344099,0.6724190730141623,0.025560178278249395
OBM,0.0,20000,1002,1.9270865583266503,-0.2244739082033602,1.879046831401812,5.530043287007115,0.7,1024.993230105207,0.6977090893475533,0.022688005130478982
OBM,0.0,20000,1287,2.5190063933460305,-0.2832090698770626,2.44185133024821,5.530043287007115,0.725,1312.9456446135114,0.7229846222972781,0.019959267992566036
OBM,0.0,20000,1653,3.262764517935507,-0.3698370220105396,3.129897466919532,5.530043287007115,0.75,1681.792830507429,0.7482563146074083,0.01726856658107176
OBM,0.0,30000,5,24.502033730946987,-4.94989418513074,0.0005820144739657,5.530043287007115,0.15,4.694271328870265,0.15612040964921,0.06309501333745664
OBM,0.0,30000,6,23.47078955910238,-4.844579994829868,0.0008352768927358,5.530043287007115,0.175,6.074299753156561,0.17380615938497024,0.012307246384696045
OBM,0.0,30000,8,21.561363695016272,-4.643263130748848,0.0014730349383466,5.530043287007115,0.2,7.860030855966229,0.2017122020181897,0.01765100955097741
OBM,0.0,30000,10,19.83723319074993,-4.453645323945069,0.0022793684627358,5.530043287007115,0.225,10.170733675867188,0.22335781032193994,0.016929255650920155
OBM,0.0,30000,13,17.554937281471652,-4.18940995998779,0.0037862013784735,5.530043287007115,0.25,13.160740129524925,0.24880794799393632,0.012288807699536324
OBM,0.0,30000,17,14.99118231169533,-3.8710314785758495,0.0063054854269863,5.530043287007115,0.275,17.029752845447483,0.2748303767920441,0.0017486376209645733
OBM,0.0,30000,22,12.404646468511991,-3.520580131159129,0.0101747270083229,5.530043287007115,0.3,22.036183309053403,0.29984059051495643,0.0016433448349718553
OBM,0.0,30000,29,9.651783300186352,-3.104046153447236,0.0167016545239238,5.530043287007115,0.325,28.514411174206582,0.3266380146298997,0.016886215277078766
OBM,0.0,30000,37,7.385726743290997,-2.7129947894705944,0.0254177878311895,5.530043287007115,0.35,36.89711749119786,0.350270103230695,0.00278448141872228
OBM,0.0,30000,49,5.12304778579519,-2.254507170848828,0.0402955718512166,5.530043287007115,0.375,47.74418348819862,0.37751849544989513,0.02596305036901687
OBM,0.0,30000,63,3.5120241541925656,-1.8581421582140052,0.0594061317250219,5.530043287007115,0.4,61.78008505674121,0.40189676514942824,0.019553662133815528
OBM,0.0,30000,82,2.270011315818395,-1.4774488649034572,0.0872652489751,5.530043287007115,0.425,79.94228052013091,0.4274652714322233,0.025414366490428865
OBM,0.0,30000,107,1.4389994834275257,-1.145760057594618,0.1263913630521188,5.530043287007115,0.45,103.44382350541889,0.4532787168866349,0.03380013717197439
OBM,0.0,30000,138,0.9594795148085024,-0.8853033165655484,0.1759374743294547,5.530043287007115,0.475,133.85438283469583,0.4779587070922935,0.03050117135116586
OBM,0.0,30000,180,0.6907908357232151,-0.6716077995623682,0.2400338415921995,5.530043287007115,0.5,173.20508075688772,0.5037327284191505,0.03848052056806427
OBM,0.0,30000,234,0.5843880354034461,-0.5146330881216112,0.3199407459462932,5.530043287007115,0.525,224.12415166897196,0.529182866091147,0.043120968519447564
OBM,0.0,30000,278,0.5721280973115639,-0.4366589300719621,0.3819344942177452,5.530043287007115,0.55,290.0124819770266,0.545896493944994,0.042302849663724225
OBM,0.0,30000,361,0.6202868305084006,-0.352522476957656,0.4966355281582378,5.530043287007115,0.575,375.27075541015427,0.5712392085002391,0.03876982153758678
OBM,0.0,30000,469,0.7297324604476988,-0.3020633682569791,0.6392892936219756,5.530043287007115,0.6,485.59337483020374,0.5966273171402726,0.03476882794029588
OBM,0.0,30000,608,0.8938373474251466,-0.2709163082719357,0.8214685370087129,5.530043287007115,0.625,628.3487915845369,0.6218066076137692,0.03292053093651589
OBM,0.0,30000,789,1.1098780451219514,-0.2537288505648005,1.046808225795261,5.530043287007115,0.65,813.0716446117171,0.6470847757709037,0.030052908572916048
OBM,0.0,30000,1025,1.389152035093468,-0.2609817593905239,1.3226939237635988,5.530043287007115,0.675,1052.099579287026,0.6724686900579134,0.026095154362389336
OBM,0.0,30000,1330,1.7736002218376403,-0.2845491486073452,1.6947504419168715,5.530043287007115,0.7,1361.3972791592591,0.697736662297007,0.02333264123520476
OBM,0.0,30000,1726,2.3020339894315383,-0.3401221875305156,2.189087246038543,5.530043287007115,0.725,1761.6227476853735,0.7230183430852556,0.02042880732373851
OBM,0.0,30000,2240,2.9898358732657875,-0.4286560013586298,2.809601908150206,5.530043287007115,0.75,2279.5070569547775,0.748304061410537,0.017483350634133744
OBM,0.0,50000,5,25.226404086542637,-5.022560445579304,0.0002910208208898,5.530043287007115,0.15,5.068103794729894,0.14874962038298556,0.013528830227442057
OBM,0.0,50000,7,23.414106305811757,-4.838753932942444,0.0005673914851436,5.530043287007115,0.175,6.6423193338963555,0.17984750684393275,0.052448949283514026
OBM,0.0,50000,9,21.75855548475675,-4.6645069212716574,0.0009318309542492,5.530043287007115,0.2,8.705505632961243,0.20307482460172946,0.033268920454162604
OBM,0.0,50000,11,20.24438503154857,-4.4992227287556,0.001381595592085,5.530043287007115,0.225,11.409543040000797,0.22162147964283027,0.03655484119394312
OBM,0.0,50000,15,17.586762213790397,-4.193356876737093,0.0025234724526905,5.530043287007115,0.25,14.953487812212206,0.2502870326838503,0.003105629999639262
OBM,0.0,50000,19,15.348008767278229,-3.9171483975719306,0.0039621513670937,5.530043287007115,0.275,19.598225535066074,0.27213487206192993,0.031000049046387677
OBM,0.0,50000,26,12.221824938889243,-3.4949589694451384,0.0070956102970943,5.530043287007115,0.3,25.685676074155552,0.3011241499020292,0.012163052698397134
OBM,0.0,50000,34,9.567780951020705,-3.091333913567318,0.0114498982220519,5.530043287007115,0.325,33.66396382192787,0.3259180023769185,0.009932582182819337
OBM,0.0,50000,45,7.005356328978385,-2.643283704773348,0.0184306233372415,5.530043287007115,0.35,44.12040613345333,0.351824444984715,0.019740090226720956
OBM,0.0,50000,59,4.892705354259967,-2.205513966012879,0.0284490613087446,5.530043287007115,0.375,57.824748377162095,0.37685961178898225,0.020120587251863165
OBM,0.0,50000,78,3.1927162521294883,-1.7746732496243798,0.0433052407480683,5.530043287007115,0.4,75.78582832551992,0.4026615622028939,0.028797512925478264
OBM,0.0,50000,102,2.030806592859674,-1.4027518471158418,0.0631728142906314,5.530043287007115,0.425,99.32584120424065,0.42745541467778314,0.02656704240990083
OBM,0.0,50000,135,1.2451546900997543,-1.0740908263689564,0.091598084415326,5.530043287007115,0.45,130.17767238163063,0.45336185728557976,0.03637455045380198
OBM,0.0,50000,177,0.799345683859497,-0.8191305951426884,0.1285314162309712,5.530043287007115,0.475,170.61246279156248,0.4783970240898469,0.03675504747894491
OBM,0.0,50000,233,0.5588903291367499,-0.61783312926074,0.1773942963951257,5.530043287007115,0.5,223.60679774997897,0.5038031566154964,0.0411493113605591
OBM,0.0,50000,306,0.4551254308836452,-0.4662157351540603,0.2380659015553484,5.530043287007115,0.525,293.06182667959655,0.5289928269786479,0.043201502636982046
OBM,0.0,50000,368,0.4363950782315355,-0.3859520183758098,0.2877958625713882,5.530043287007115,0.55,384.09044412331593,0.5460447324213301,0.042795118256725266
OBM,0.0,50000,483,0.4646417738145362,-0.2948863853804884,0.378156489143195,5.530043287007115,0.575,503.39367272195074,0.5711777534810553,0.04135585988333955
OBM,0.0,50000,636,0.5585962971038412,-0.2340704811258307,0.5044378542872223,5.530043287007115,0.6,659.7539553864469,0.5966109834839332,0.03666840730604748
OBM,0.0,50000,836,0.7068736411456286,-0.2051157479406704,0.6656332126081281,5.530043287007115,0.625,864.6816701021309,0.6218823007472963,0.033732814671725286
OBM,0.0,50000,1099,0.9186871304301404,-0.2003857782036826,0.8796322105870785,5.530043287007115,0.65,1133.2624602040687,0.6471626100224903,0.030699930463062935
OBM,0.0,50000,1445,1.1867503651318578,-0.2168140058876844,1.1411685126235724,5.530043287007115,0.675,1485.2677558853384,0.6724596760942864,0.027485741430409077
OBM,0.0,50000,1899,1.5477543322970746,-0.2676487389429507,1.4779659422671565,5.530043287007115,0.7,1946.610237380866,0.6977114052040613,0.024762088274911827
OBM,0.0,50000,2497,2.038997069535069,-0.3472558258275393,1.9208114753080383,5.530043287007115,0.725,2551.251382965138,0.7230134559736172,0.02149396591768188
OBM,0.0,50000,3283,2.660002570592702,-0.45507719097158,2.4559772924656995,5.530043287007115,0.75,3343.7015248821103,0.7483067309399014,0.018320795806119707
OBM,0.0,100000,6,25.51254488034061,-5.05097770727908,0.0001692925260299,5.530043287007115,0.15,5.62341325190349,0.15563025007672873,0.06482064948252075
OBM,0.0,100000,8,24.063845489089644,-4.905460853215627,0.0002996812602372,5.530043287007115,0.175,7.498942093324557,0.18061799739838869,0.06467958531004617
OBM,0.0,100000,10,22.717177437048,-4.766205212276136,0.0004658938871553,5.530043287007115,0.2,10.000000000000002,0.2,2.220446049250313e-16
OBM,0.0,100000,13,20.870309412668988,-4.568318103665479,0.0007800915056185,5.530043287007115,0.225,13.335214321633241,0.22278867046136736,0.02545887215676478
OBM,0.0,100000,18,18.193807958085337,-4.265248357337121,0.0014662411197248,5.530043287007115,0.25,17.78279410038923,0.2510545010206612,0.012140391653607661
OBM,0.0,100000,24,15.529808893415389,-3.9404671034382472,0.0025310639663365,5.530043287007115,0.275,23.71373705661656,0.2760422483423212,0.011999327481132619
OBM,0.0,100000,32,12.70224261032622,-3.563417593411419,0.0043030440973157,5.530043287007115,0.3,31.62277660168379,0.3010299956639812,0.011858263308658178
OBM,0.0,100000,43,9.80378437173687,-3.1299385527276518,0.0072781255429329,5.530043287007115,0.325,42.16965034285823,0.3266936911159173,0.019499339578238004
OBM,0.0,100000,57,7.2369320356155,-2.6879703850370733,0.0117619472131658,5.530043287007115,0.35,56.234132519034894,0.3511749711344983,0.013527355094970562
OBM,0.0,100000,77,4.902433764987844,-2.209834465829383,0.0190892601956572,5.530043287007115,0.375,74.98942093324558,0.3772981450344964,0.026458372489848083
OBM,0.0,100000,103,3.1552275250406154,-1.7679491619568577,0.0296203111656197,5.530043287007115,0.4,100.00000000000003,0.40256744494103447,0.029558802241544214
OBM,0.0,100000,138,1.9199932621657736,-1.369473981966857,0.0445900123971087,5.530043287007115,0.425,133.3521432163324,0.4279758172802473,0.034260362544857766
OBM,0.0,100000,184,1.143382552828739,-1.038898736408889,0.064152158514896,5.530043287007115,0.45,177.8279410038923,0.4529635646019073,0.03411929837238258
OBM,0.0,100000,247,0.6789609516481394,-0.7678055167227482,0.0895475746065115,5.530043287007115,0.475,237.13737056616546,0.4785393906519332,0.04074874076711888
OBM,0.0,100000,330,0.4409474412493807,-0.5656426775828134,0.1211472365920658,5.530043287007115,0.5,316.22776601683796,0.5037027879755774,0.04262992197541153
OBM,0.0,100000,442,0.337389269699281,-0.4168538994683555,0.163826879797053,5.530043287007115,0.525,421.69650342858233,0.5290844538698184,0.04702401296832797
OBM,0.0,100000,537,0.3153076826488344,-0.3417479629561777,0.1987644680491986,5.530043287007115,0.55,562.3413251903494,0.5459948571399111,0.04611091122476142
OBM,0.0,100000,719,0.3383846130200978,-0.2636890753407872,0.269189171029806,5.530043287007115,0.575,749.8942093324555,0.5713457780765765,0.04207078463683416
OBM,0.0,100000,961,0.4128521901356753,-0.2142740619349545,0.3673980640976932,5.530043287007115,0.6,999.9999999999998,0.5965446775337091,0.03978087001184436
OBM,0.0,100000,1286,0.5357474303846697,-0.1941854363209332,0.4986627751744863,5.530043287007115,0.625,1333.521432163324,0.6218481937176407,0.036286510808828144
OBM,0.0,100000,1721,0.6989370952408914,-0.1967242395526591,0.6610629975602701,5.530043287007115,0.65,1778.2794100389233,0.6471561740655121,0.03274075601910928
OBM,0.0,100000,2303,0.9196413516166244,-0.2082452273646087,0.8773719918863448,5.530043287007115,0.675,2371.3737056616565,0.6724587875928463,0.02925678903421948
OBM,0.0,100000,3081,1.2749712839372078,-0.2476192793216993,1.2151749451268183,5.530043287007115,0.7,3162.2776601683777,0.697738339663388,0.026038326882491435
OBM,0.0,100000,4122,1.7619692740495816,-0.3115386315512296,1.6669967009769908,5.530043287007115,0.725,4216.965034285821,0.7230215974886388,0.022777200653010976
OBM,0.0,100000,5515,2.377040994605173,-0.4032366616182283,2.2172127052136767,5.530043287007115,0.75,5623.413251903491,0.7483091033552419,0.019467167040068557
OBM,0.0,200000,6,26.69954646508435,-5.167153670799983,6.949429047445648e-05,5.530043287007115,0.15,6.239567673133879,0.1467924631666183,0.039151427601471
OBM,0.0,200000,8,25.5528704727863,-5.054972547556713,0.0001231701970363,5.530043287007115,0.175,8.466038697065802,0.17036122937063797,0.05662117128794421
OBM,0.0,200000,11,23.95143690522405,-4.893996904773848,0.000231490651346,5.530043287007115,0.2,11.486983549970352,0.19645100782490202,0.04331925630766445
OBM,0.0,200000,15,22.015430055182915,-4.692014976205624,0.0004260508085657,5.530043287007115,0.225,15.585895103813016,0.22186089496148376,0.03831614414207903
OBM,0.0,200000,21,19.479794268699504,-4.413499361745281,0.0008186759183984,5.530043287007115,0.25,21.147425268811283,0.24942686531022062,0.006995723659120484
OBM,0.0,200000,29,16.663583647970817,-4.081920344335974,0.0015118402672358,5.530043287007115,0.275,28.69348167180654,0.2758705381963762,0.010625852465675911
OBM,0.0,200000,39,13.848880633291037,-3.7210580103788127,0.0026111806625345,5.530043287007115,0.3,38.932204747617334,0.30014253990789014,0.0017398524705943795
OBM,0.0,200000,54,10.690248548889851,-3.268885162980991,0.0046441453142324,5.530043287007115,0.325,52.82442137371227,0.32680323658609617,0.022010436766967692
OBM,0.0,200000,73,7.917682972619552,-2.812469216664147,0.0077095148296477,5.530043287007115,0.35,71.67381122021563,0.3515020404797889,0.0183340152128306
OBM,0.0,200000,100,5.40232134967632,-2.3215584922036694,0.0127033961985925,5.530043287007115,0.375,97.2492472466073,0.3772851694172483,0.027892943914276245
OBM,0.0,200000,136,3.4654622679996634,-1.8561674280432587,0.0201299094577618,5.530043287007115,0.4,131.95079107728947,0.40247629425137427,0.030225827523982264
OBM,0.0,200000,185,2.084237168273501,-1.432952894295532,0.030921823282662,5.530043287007115,0.425,179.0349206690635,0.4276851348242633,0.03277495072800116
OBM,0.0,200000,253,1.1863801283343762,-1.0681802470583737,0.0454278729698999,5.530043287007115,0.45,242.92012618706255,0.45333086648094223,0.04065679823894197
OBM,0.0,200000,344,0.6756819417364665,-0.7825247210781452,0.0634162729792614,5.530043287007115,0.475,329.6015519554173,0.47850294087117556,0.04275715074656621
OBM,0.0,200000,469,0.4083023993442246,-0.5657271956931034,0.088365596392933,5.530043287007115,0.5,447.21359549995793,0.5038969492532565,0.04756644568119249
OBM,0.0,200000,638,0.2897772868578804,-0.409659576851145,0.1221089541447019,5.530043287007115,0.525,606.793259356535,0.5291086224781575,0.05015014444144839
OBM,0.0,200000,784,0.2620286218304251,-0.3319228680510075,0.1520458888562882,5.530043287007115,0.55,823.315890450298,0.5459912630284807,0.048930934691188276
OBM,0.0,200000,1068,0.2728034628300684,-0.2471653369895214,0.2119777311849055,5.530043287007115,0.575,1117.1005033687768,0.571317509082156,0.04494875165970911
OBM,0.0,200000,1454,0.3297772610073604,-0.1926025155584803,0.2930478418101682,5.530043287007115,0.6,1515.7165665103976,0.5965943239539983,0.0415699292246392
OBM,0.0,200000,1980,0.4264346620167906,-0.1557355782566842,0.4026844472408981,5.530043287007115,0.625,2056.5711885957794,0.6218914424098834,0.0379432797677777
OBM,0.0,200000,2696,0.5585127456472125,-0.1277218240627045,0.5428784794045637,5.530043287007115,0.65,2790.4194934675093,0.6471798670578107,0.03442274756241545
OBM,0.0,200000,3671,0.75213200136457,-0.1053944346099751,0.7419514538351075,5.530043287007115,0.675,3786.1276053565794,0.6724701402217739,0.0308796522360335
OBM,0.0,200000,4998,1.0364680582299746,-0.0952274095282312,1.0286856557742348,5.530043287007115,0.7,5137.135214831108,0.697750485248318,0.027457740476223298
OBM,0.0,200000,6804,1.4723725915114867,-0.1096903705389342,1.462168324528178,5.530043287007115,0.725,6970.224188461407,0.723022565062935,0.024136714493623312
OBM,0.0,200000,9264,1.9990096518343308,-0.1595122979166028,1.9760355230515096,5.530043287007115,0.75,9457.416090031758,0.7483071308081702,0.02066328433485381
OBM,0.0,300000,7,26.837995538157077,-5.180535286399376,4.9746711397500615e-05,5.530043287007115,0.15,6.630834496675398,0.15429602535931292,0.054179486009562565
OBM,0.0,300000,9,25.88566988564862,-5.087788120701332,8.202703281755105e-05,5.530043287007115,0.175,9.088583876478463,0.17422336754313217,0.009794529550489707
OBM,0.0,300000,12,24.541751052591422,-4.953948538863767,0.0001451082663171,5.530043287007115,0.2,12.457309396155175,0.1970343901219439,0.0374009009396674
OBM,0.0,300000,17,22.505362549952423,-4.743951383237617,0.000288183659905,5.530043287007115,0.225,17.074668562300275,0.22465248880842104,0.004382650512410136
OBM,0.0,300000,23,20.353573035573454,-4.511435927838817,0.000519554021095,5.530043287007115,0.25,23.40347319320716,0.24862108627669788,0.017390222480434793
OBM,0.0,300000,32,17.618493122058837,-4.197322467543017,0.0009784485781516,5.530043287007115,0.275,32.07807844156349,0.27480676587594455,0.0024369794508166966
OBM,0.0,300000,44,14.691333434615196,-3.832696673363236,0.0017718594298726,5.530043287007115,0.3,43.967966122300474,0.3000577493277178,0.0007283078267599157
OBM,0.0,300000,61,11.564176475910626,-3.4001469445027004,0.0031812082098415,5.530043287007115,0.325,60.26489549408122,0.3259613493990734,0.012124094240851247
OBM,0.0,300000,84,8.60432694632705,-2.9323814722442862,0.0054726884260152,5.530043287007115,0.35,82.60235687978427,0.3513304154812568,0.01677858506989557
OBM,0.0,300000,116,5.957873806454172,-2.439006204793268,0.0091339568802144,5.530043287007115,0.375,113.21930132219957,0.37692391554194,0.02426353349198794
OBM,0.0,300000,160,3.8384727250385744,-1.9554537558590388,0.0146916983583008,5.530043287007115,0.4,155.184557391536,0.40242307594644244,0.03055871377849144
OBM,0.0,300000,221,2.29741056178617,-1.5081315285829184,0.0229785775021983,5.530043287007115,0.425,212.7044291173785,0.4280336630606701,0.038259156221459326
OBM,0.0,300000,304,1.3070614686927473,-1.1280704881935266,0.0345616444150843,5.530043287007115,0.45,291.5443065124053,0.45331725702973064,0.041835712268969476
OBM,0.0,300000,418,0.7246451969141519,-0.8209707357221925,0.0507156425551089,5.530043287007115,0.475,399.60654798069135,0.4785682404815038,0.045000999546545954
OBM,0.0,300000,575,0.4119617883634051,-0.5823875855351632,0.0728775855598781,5.530043287007115,0.5,547.7225575051662,0.5038537064176937,0.04860116397818126
OBM,0.0,300000,791,0.2634234047554689,-0.4012541587230744,0.1025466882231857,5.530043287007115,0.525,750.7384488967276,0.5291422900306075,0.05224064710752604
OBM,0.0,300000,979,0.2223990569971947,-0.308612609919412,0.1273164595703869,5.530043287007115,0.55,1029.0031165031005,0.546050115145062,0.0498141219705762
OBM,0.0,300000,1346,0.2164157024553911,-0.2037690869338471,0.1751127526062952,5.530043287007115,0.575,1410.4078661871597,0.5712937352248034,0.04674169813737074
OBM,0.0,300000,1852,0.2601530337455516,-0.1296492391569437,0.2436486693682875,5.530043287007115,0.6,1933.1820449317622,0.5965982548825578,0.04290123697687787
OBM,0.0,300000,2548,0.3450471224679645,-0.0781572840468625,0.3393627648744755,5.530043287007115,0.625,2649.7248834477414,0.6218959313212528,0.03914707933190723
OBM,0.0,300000,3505,0.4763347773702158,-0.0428105938552807,0.4750959002993482,5.530043287007115,0.65,3631.857628912531,0.6471808560469977,0.03555374039622957
OBM,0.0,300000,4821,0.6615216057510126,-0.0282632671541023,0.6615497306440935,5.530043287007115,0.675,4978.022404925004,0.6724585708795893,0.032051329300256545
OBM,0.0,300000,6632,0.9219752865189184,-0.0310603759806422,0.9221632436173812,5.530043287007115,0.7,6823.149362095244,0.697746925768548,0.028414730731705265
OBM,0.0,300000,9123,1.286385021609153,-0.0448358515026567,1.28598224583648,5.530043287007115,0.725,9352.18113349616,0.723032682807839,0.02481089504232051
OBM,0.0,300000,12549,1.791366304590797,-0.0706057412136056,1.7886169050297616,5.530043287007115,0.75,12818.610191887023,0.7483144755593097,0.021257055118445577
OBM,0.0,500000,7,27.63308068289065,-5.256715602816575,2.1781221947146456e-05,5.530043287007115,0.15,7.158886890101028,0.1482896101174897,0.022444357555335966
OBM,0.0,500000,9,26.86719277692908,-5.183353826240925,3.593383994538754e-05,5.530043287007115,0.175,9.938475026541154,0.16744122336374762,0.09918901370953807
OBM,0.0,500000,13,25.424387978541905,-5.042252818125991,7.45898797438399e-05,5.530043287007115,0.2,13.79729661461215,0.1954639788346493,0.05952331801932924
OBM,0.0,500000,19,23.460086600618936,-4.843545094327897,0.0001577169773188,5.530043287007115,0.225,19.154386700495632,0.2243832832915244,0.008092780749533634
OBM,0.0,500000,26,21.4302798278662,-4.629253650534336,0.0002908304187482,5.530043287007115,0.25,26.591479484724942,0.24828580373194561,0.02249430632960012
OBM,0.0,500000,37,18.709189644046056,-4.32534605235835,0.0005718862519026,5.530043287007115,0.275,36.91617968474297,0.27517283348988336,0.002267983858033839
OBM,0.0,500000,52,15.717672412131565,-3.964415831587692,0.0010808774852909,5.530043287007115,0.3,51.24966150526037,0.30110762862924195,0.014534705360128823
OBM,0.0,500000,73,12.53560254754098,-3.5402830049817884,0.0020012937953421,5.530043287007115,0.325,71.14841857510196,0.32695782899414466,0.025691343491984212
OBM,0.0,500000,101,9.51684146688405,-3.084368813696711,0.0035148815811697,5.530043287007115,0.35,98.77328585318219,0.351698881071083,0.022293334749744584
OBM,0.0,500000,141,6.689283136303768,-2.5851985001942523,0.006039400147338,5.530043287007115,0.375,137.12408783810366,0.3771241313816642,0.027873623851545
OBM,0.0,500000,197,4.349914891866516,-2.083250659217696,0.0099940753297172,5.530043287007115,0.4,190.3653938715879,0.4026106865654435,0.03425837777625657
OBM,0.0,500000,275,2.6249556207968374,-1.6152475406915694,0.0159509417638795,5.530043287007115,0.425,264.2787547777203,0.42803044970833587,0.03976666226973165
OBM,0.0,500000,383,1.492356136837608,-1.2114509111549392,0.0247737939419029,5.530043287007115,0.45,366.8905298721239,0.4532746745470173,0.04297146934869776
OBM,0.0,500000,534,0.819843528176859,-0.8842716149672185,0.0379546824932426,5.530043287007115,0.475,509.34348098871766,0.4786024939512451,0.047273234693139
OBM,0.0,500000,744,0.4586942800438423,-0.6340545642196531,0.0567400146543857,5.530043287007115,0.5,707.1067811865476,0.5038757763878497,0.05085934613092751
OBM,0.0,500000,1037,0.2850863897110241,-0.4496264032652544,0.0830262700353189,5.530043287007115,0.525,981.6558347412624,0.5291796156313349,0.054846435092254495
OBM,0.0,500000,1294,0.2314995016014043,-0.3571209328412292,0.1040942587514538,5.530043287007115,0.55,1362.8043225162298,0.5460520539615035,0.05180638251153561
OBM,0.0,500000,1803,0.2071359749672173,-0.2533114912151513,0.1431481986338655,5.530043287007115,0.575,1891.9417129104454,0.571330560477613,0.048151718804171274
