T,iterate,estimator,b,lam,sigma_true,mean_mean,bias_mean,rel_bias_median,var_mean,mse_mean,n_probs
100000,RR_iterate,OBM,10,0.0,5.846576103664318,0.10892532872228433,-5.7376507749420345,-0.9780961281698555,9.834982986578409e-05,61.31885163637695,80
100000,RR_iterate,OBM,31,0.0,5.846576103664318,0.3318028035667671,-5.51477330009755,-0.9332209432082849,0.0009435375670652108,57.56198666359925,80
100000,RR_iterate,OBM,100,0.0,5.846576103664318,0.9807581610170907,-4.865817942647228,-0.8019966438678715,0.009661601532431664,47.02975566920928,80
100000,RR_iterate,OBM,316,0.0,5.846576103664318,2.357435231935039,-3.489140871729279,-0.5334013061760492,0.08719605587398638,26.986197153668616,80
100000,RR_iterate,OBM,999,0.0,5.846576103664318,4.11109657574529,-1.7354795279190278,-0.24240779008229152,0.5953861263617081,8.157967716612443,80
100000,RR_iterate,OBM,3162,0.0,5.846576103664318,5.103928729344473,-0.742647374319845,-0.10438284136017244,2.5738348572026704,3.917813852001892,80
100000,RR_iterate,OBM,10000,0.0,5.846576103664318,5.080265080281269,-0.7663110233830488,-0.12405765268808097,7.799700144640248,8.985287449083774,80
100000,RR_iterate,OBM_RR,10,2.0,5.846576103664318,0.32371326176481485,-5.522862841899503,-0.9349007718491024,0.0008844569528159828,57.70976657050859,80
100000,RR_iterate,OBM_RR,10,3.0,5.846576103664318,0.4276859972541255,-5.418890106410193,-0.9139088878977135,0.0015708109016209497,55.98874368645723,80
100000,RR_iterate,OBM_RR,31,2.0,5.846576103664318,0.9473411056992816,-4.899234997965037,-0.8087249316907761,0.008430589984240393,47.68352275275188,80
100000,RR_iterate,OBM_RR,31,3.0,5.846576103664318,1.2152480818934048,-4.631328021770914,-0.754550019287126,0.014864544119352136,43.549152681698246,80
100000,RR_iterate,OBM_RR,100,2.0,5.846576103664318,2.4543059940162086,-3.392270109648109,-0.508316695777693,0.08245674207439602,26.346743389942,80
100000,RR_iterate,OBM_RR,100,3.0,5.846576103664318,2.929330156488583,-2.9172459471757346,-0.42121665607841774,0.13959052658730392,20.50448144304358,80
100000,RR_iterate,OBM_RR,316,2.0,5.846576103664318,4.528752076765548,-1.3178240268987704,-0.15446807504644122,0.6266366994900668,5.8684665699799075,80
100000,RR_iterate,OBM_RR,316,3.0,5.846576103664318,4.8819092012304015,-0.964666902433917,-0.10730498657509062,0.9497480457649378,3.88074990807804,80
100000,RR_iterate,OBM_RR,999,2.0,5.846576103664318,5.573292336772342,-0.27328376689197587,-0.03756309809330895,3.0839383765486184,3.291261129377852,80
100000,RR_iterate,OBM_RR,999,3.0,5.846576103664318,5.567215465569864,-0.2793606380944543,-0.0430268953854477,4.078824049021462,4.255701917103831,80
100000,RR_iterate,OBM_RR,3162,2.0,5.846576103664318,5.304786929274899,-0.5417891743894198,-0.09436611053559932,10.34550741232855,10.886632198497912,80
100000,RR_iterate,OBM_RR,3162,3.0,5.846576103664318,5.102146568360234,-0.7444295353040846,-0.12579707435199378,12.391162823279817,13.421539685291318,80
100000,RR_iterate,OBM_RR,10000,2.0,5.846576103664318,4.0866107056237215,-1.759965398040596,-0.2996568275038933,24.763344125540346,30.502760151403823,80
100000,RR_iterate,OBM_RR,10000,3.0,5.846576103664318,3.4894025254917445,-2.357173578172574,-0.39803634727699033,24.116595161644405,34.452313235613516,80
100000,const_0.02,OBM,10,0.0,5.846576103664318,0.11743123876895085,-5.729144864895368,-0.9764367936310423,9.993930764141743e-05,61.16748950699963,80
100000,const_0.02,OBM,31,0.0,5.846576103664318,0.3507284310639638,-5.495847672600354,-0.9295299971719719,0.000958551863714053,57.21504195086319,80
100000,const_0.02,OBM,100,0.0,5.846576103664318,1.009932108680687,-4.836643994983631,-0.7968452037731664,0.009797666686402955,46.495660962222495,80
100000,const_0.02,OBM,316,0.0,5.846576103664318,2.383517684057769,-3.4630584196065493,-0.5295543630921783,0.08798773773252891,26.584857886684517,80
100000,const_0.02,OBM,999,0.0,5.846576103664318,4.124597391020288,-1.7219787126440305,-0.24088678213243292,0.5976750564860606,8.0366937477488,80
100000,const_0.02,OBM,3162,0.0,5.846576103664318,5.109164090878054,-0.7374120127862642,-0.10328230942524441,2.576455681186446,3.897743401420847,80
100000,const_0.02,OBM,10000,0.0,5.846576103664318,5.082531491967581,-0.7640446116967375,-0.12345225875714107,7.7994209738645015,8.97491444475512,80
100000,const_0.02,OBM_RR,10,2.0,5.846576103664318,0.3439478870696529,-5.502628216594665,-0.9309187623570865,0.0008986621001835463,57.34441916114677,80
100000,const_0.02,OBM_RR,10,3.0,5.846576103664318,0.45129322832887453,-5.395282875335443,-0.9093134471904005,0.0015957981287952837,55.559037716194084,80
100000,const_0.02,OBM_RR,31,2.0,5.846576103664318,0.9803615942118318,-4.866214509452486,-0.8027393030760375,0.008556942909762073,47.083024828692594,80
100000,const_0.02,OBM_RR,31,3.0,5.846576103664318,1.2490347284503616,-4.5975413752139564,-0.7486880854141885,0.015074760976166602,42.9438032235246,80
100000,const_0.02,OBM_RR,100,2.0,5.846576103664318,2.483496695664516,-3.3630794079998028,-0.5042005376727958,0.0833545957491178,25.894445683909936,80
100000,const_0.02,OBM_RR,100,3.0,5.846576103664318,2.95454674940308,-2.8920293542612376,-0.4186739118143537,0.14085197062261612,20.149344853124482,80
100000,const_0.02,OBM_RR,316,2.0,5.846576103664318,4.539936192952687,-1.3066399107116309,-0.15360210216936263,0.6296816742644691,5.776292269839077,80
100000,const_0.02,OBM_RR,316,3.0,5.846576103664318,4.889949378957345,-0.9566267247069724,-0.10636697290897679,0.953349358820432,3.8301895505917103,80
100000,const_0.02,OBM_RR,999,2.0,5.846576103664318,5.575068404226755,-0.2715076994375628,-0.037079212277225035,3.0882819586741466,3.291051390633748,80
100000,const_0.02,OBM_RR,999,3.0,5.846576103664318,5.568664686959382,-0.277911416704936,-0.04319607272940934,4.082680797167406,4.256154580809938,80
100000,const_0.02,OBM_RR,3162,2.0,5.846576103664318,5.305840692974919,-0.540735410689399,-0.09423835941010368,10.347013648275542,10.884059060026377,80
100000,const_0.02,OBM_RR,3162,3.0,5.846576103664318,5.103046936441354,-0.7435291672229641,-0.12531033306467135,12.389554488681005,13.415388422837006,80
100000,const_0.02,OBM_RR,10000,2.0,5.846576103664318,4.086968722213323,-1.7596073814509954,-0.29934922651525475,24.777649724161034,30.510979376062856,80
100000,const_0.02,OBM_RR,10000,3.0,5.846576103664318,3.489762513009901,-2.356813590654417,-0.39807624204133973,24.13783906736379,34.46581622788428,80
