T,b,estimator,lam,sigma_true,mean,bias,var,mse,mean_clamped,mse_clamped,n_traj_used
300000,12,OBM,0.0,5.530043287007115,0.5766162721332513,-4.9534270148738635,0.0001583928720932566,24.536597426161418,,,1000
300000,12,OBM_RR,2.0,5.530043287007115,1.5365016426774962,-3.9935416443296186,0.0013709940130552055,15.949744488013959,1.5365016426774962,15.949744488013959,1000
300000,12,OBM_RR,3.0,5.530043287007115,1.9051468123772128,-3.624896474629902,0.0023394913500590898,13.142211603643002,1.9051468123772128,13.142211603643002,1000
300000,12,OBM_RR,4.0,5.530043287007115,2.220536565024824,-3.309506721982291,0.0034817868229984014,10.956313047882144,2.220536565024824,10.956313047882144,1000
300000,15,OBM,0.0,5.530043287007115,0.7046258975084213,-4.825417389498694,0.0002459670009950215,23.284898703910383,,,1000
300000,15,OBM_RR,2.0,5.530043287007115,1.830586100481373,-3.699457186525742,0.0020918206976925148,13.688073203813953,1.830586100481373,13.688073203813953,1000
300000,15,OBM_RR,3.0,5.530043287007115,2.2389974741051866,-3.2910458129019284,0.0035123464819585047,10.83449137675479,2.2389974741051866,10.83449137675479,1000
300000,15,OBM_RR,4.0,5.530043287007115,2.578230520846624,-2.951812766160491,0.005147505897888647,8.718340964860039,2.578230520846624,8.718340964860039,1000
300000,19,OBM,0.0,5.530043287007115,0.8666893640243267,-4.663353922982788,0.00039084735933183105,21.74726026751093,,,1000
300000,19,OBM_RR,2.0,5.530043287007115,2.181083888227965,-3.34895939877915,0.003237278099431079,11.218763095492537,2.181083888227965,11.218763095492537,1000
300000,19,OBM_RR,3.0,5.530043287007115,2.6246332982723724,-2.9054099887347427,0.0053243770210958585,8.446726255283691,2.6246332982723724,8.446726255283691,1000
300000,19,OBM_RR,4.0,5.530043287007115,2.9801259089687617,-2.5499173780383533,0.007664923823044611,6.50973589372121,2.9801259089687617,6.50973589372121,1000
300000,24,OBM,0.0,5.530043287007115,1.0565589574053738,-4.4734843296017415,0.0006148047608466875,20.012676237148426,,,1000
300000,24,OBM_RR,2.0,5.530043287007115,2.562554026198488,-2.967489260808627,0.004915133389151335,8.810902731270293,2.562554026198488,8.810902731270293,1000
300000,24,OBM_RR,3.0,5.530043287007115,3.0293880652433893,-2.5006552217637257,0.007903592729094805,6.261172227270553,3.0293880652433893,6.261172227270553,1000
300000,24,OBM_RR,4.0,5.530043287007115,3.3887347229520692,-2.1413085640550458,0.011155056914347056,4.596346268352915,3.3887347229520692,4.596346268352915,1000
300000,30,OBM,0.0,5.530043287007115,1.2676059989948971,-4.262437288012218,0.0009417496131452072,18.169312442100484,,,1000
300000,30,OBM_RR,2.0,5.530043287007115,2.9520527310292497,-2.5779905559778653,0.007217348356857455,6.653245437719565,2.9520527310292497,6.653245437719565,1000
300000,30,OBM_RR,3.0,5.530043287007115,3.4265351432921873,-2.1035081437149277,0.011336058614907706,4.436071233231313,3.4265351432921873,4.436071233231313,1000
300000,30,OBM_RR,4.0,5.530043287007115,3.7761332349010406,-1.7539100521060744,0.015647686935758034,3.091832510127556,3.7761332349010406,3.091832510127556,1000
300000,38,OBM,0.0,5.530043287007115,1.523886626126146,-4.006156660880969,0.0014660670028287493,16.05075579245678,,,1000
300000,38,OBM_RR,2.0,5.530043287007115,3.3796469193391605,-2.1503963676679545,0.010660517727258045,4.634854395289064,3.3796469193391605,4.634854395289064,1000
300000,38,OBM_RR,3.0,5.530043287007115,3.84331773095744,-1.6867255560496752,0.016267504066158647,2.8612943379931783,3.84331773095744,2.8612943379931783,1000
300000,38,OBM_RR,4.0,5.530043287007115,4.167439490797424,-1.362603796209691,0.022008054718217342,1.8786751521085612,4.167439490797424,1.8786751521085612,1000
300000,48,OBM,0.0,5.530043287007115,1.809556491801931,-3.720486795205184,0.0022435160214154025,13.844263265801535,,,1000
