problem,iterate,estimator,b,lam,T,sigma_true,mean,var,mse,rel_bias,bias
929893138,PR,OBM_RR,15,2.0,10000,0.9084848316243732,0.8758203950472989,0.005195233275816785,0.0062102463599563295,-0.03595485080215396,-0.032664436577074296
929893138,PR,OBM_RR,15,3.0,10000,0.9084848316243732,0.8857819249154828,0.006628866584423941,0.0070779998916122725,-0.024989857748420035,-0.022702906708890414
929893138,PR,OBM,63,0.0,10000,0.9084848316243732,0.8141281233230749,0.005609044479502218,0.014456142436163484,-0.10386162213912613,-0.09435670830129828
929893138,PR,OBM_RR,63,2.0,10000,0.9084848316243732,0.8909650090688709,0.027913926673641277,0.027941731589281153,-0.019284661609789172,-0.01751982255550233
929893138,PR,OBM_RR,63,3.0,10000,0.9084848316243732,0.8842568404410815,0.03076959884520474,0.031048898413530347,-0.02666856984279193,-0.024227991183291664
929893138,PR,OBM,251,0.0,10000,0.9084848316243732,0.862073559217898,0.023143353740144833,0.02506592640913144,-0.051086458233421214,-0.046411272406475246
929893138,PR,OBM_RR,251,2.0,10000,0.9084848316243732,0.8445627241423326,0.08983439626157422,0.09302208812390404,-0.07036122701988072,-0.06392210748204064
929893138,PR,OBM_RR,251,3.0,10000,0.9084848316243732,0.8205448457071006,0.1125657836667203,0.11917356695318318,-0.09679851865004248,-0.08793998591727259
929893138,PR,OBM,1000,0.0,10000,0.9084848316243732,0.8169492344484993,0.08681710536443912,0.09432769986113863,-0.10075632964857323,-0.0915355971758739
929893138,PR,OBM_RR,1000,2.0,10000,0.9084848316243732,0.7276378736474265,0.363387287834382,0.3924590371655538,-0.19906436704462296,-0.18084695797694672
929893138,PR,OBM_RR,1000,3.0,10000,0.9084848316243732,0.6282123989427373,0.34845981279284916,0.42352785118620273,-0.3085053519061051,-0.28027243268163593
1843824993,PR,OBM,15,0.0,10000,1.7001381961701998,0.9707819382936159,0.002891104893521912,0.5348227447483205,-0.4289982188033663,-0.7293562578765839
1843824993,PR,OBM_RR,15,2.0,10000,1.7001381961701998,1.6010388767176156,0.016017327548503057,0.02567782938898342,-0.058288978905255674,-0.09909931945258421
1843824993,PR,OBM_RR,15,3.0,10000,1.7001381961701998,1.6478948818916408,0.021175252983754052,0.0236928643407248,-0.03072886333372452,-0.052243314278558994
1843824993,PR,OBM,63,0.0,10000,1.7001381961701998,1.503225432224176,0.019253466537978686,0.05783556847746124,-0.11582162225964773,-0.19691276394602375
1843824993,PR,OBM_RR,63,2.0,10000,1.7001381961701998,1.6752626988122379,0.08331012495375581,0.08309581407302419,-0.014631456086333134,-0.024875497357961907
1843824993,PR,OBM_RR,63,3.0,10000,1.7001381961701998,1.6369504272199107,0.10017500568981141,0.10316594977782848,-0.03716625453897126,-0.0631877689502891
1843824993,PR,OBM,251,0.0,10000,1.7001381961701998,1.5865192739634966,0.07766698526372888,0.08979957489450449,-0.0668292274490661,-0.11361892220670322
1843824993,PR,OBM_RR,251,2.0,10000,1.7001381961701998,1.482503037385057,0.34232125948256387,0.3862631092271726,-0.1280102754443119,-0.21763515878514283
1843824993,PR,OBM_RR,251,3.0,10000,1.7001381961701998,1.4286370197327096,0.4597920501700472,0.528907018475288,-0.15969359258505264,-0.27150117643749017
1843824993,PR,OBM,1000,0.0,10000,1.7001381961701998,1.4603237824440864,0.3441808804850274,0.39825002471097654,-0.14105583549991937,-0.23981441372611334
1843824993,PR,OBM_RR,1000,2.0,10000,1.7001381961701998,1.2348106036596591,1.3749523905270025,1.577732634973389,-0.2736998636691749,-0.4653275925105407
1843824993,PR,OBM_RR,1000,3.0,10000,1.7001381961701998,1.0874954146329956,1.430856787090457,1.7918793969891949,-0.3603488133595658,-0.6126427815372042
1662057958,PR,OBM,15,0.0,10000,1.6217304504020316,0.7013007639515295,0.003620634943181517,0.8507752362931191,-0.567560217064633,-0.920429686450502
1662057958,PR,OBM_RR,15,2.0,10000,1.6217304504020316,1.3857271080191453,0.025569159984994334,0.08101104600103819,-0.14552562808719557,-0.23600334238288623
1662057958,PR,OBM_RR,15,3.0,10000,1.6217304504020316,1.4912904401719607,0.037485604679779155,0.05412534490180233,-0.08043260838922674,-0.1304400102300709
1662057958,PR,OBM,63,0.0,10000,1.6217304504020316,1.3546235596369274,0.034045675289540785,0.10505130963084658,-0.1647048624504076,-0.2671068907651042
1662057958,PR,OBM_RR,63,2.0,10000,1.6217304504020316,1.6970328753085955,0.12669863910212603,0.1311021079079135,0.04643337916476578,0.07530242490656391
1662057958,PR,OBM_RR,63,3.0,10000,1.6217304504020316,1.7005354787594356,0.14353139339798127,0.14830631195841262,0.04859317301335003,0.078805028357404
1662057958,PR,OBM,251,0.0,10000,1.6217304504020316,1.613582965860062,0.10801401360672004,0.10700025497501447,-0.005023944971835349,-0.008147484541969563
1662057958,PR,OBM_RR,251,2.0,10000,1.6217304504020316,1.653640866816126,0.35650394909026445,0.35395718427508266,0.019676769592741963,0.03191041641409442
1662057958,PR,OBM_RR,251,3.0,10000,1.6217304504020316,1.5958177386439916,0.43833164287068455,0.4346197950726331,-0.01597843325419225,-0.025912711758039997
