T,iterate,estimator,b,lam,sigma_true,mean_mean,bias_mean,rel_bias_median,var_mean,mse_mean,n_probs
20000,RR_iterate,OBM,7,0.0,2.457080471461364,0.05335253472969366,-2.4037279367316704,-0.9774703936278872,6.421836709688078e-05,7.9173229476942435,20
20000,RR_iterate,OBM,19,0.0,2.457080471461364,0.1431453913665666,-2.3139350800947973,-0.939497331564346,0.00047261707013679724,7.381007413360157,20
20000,RR_iterate,OBM,52,0.0,2.457080471461364,0.37134983819135076,-2.085730633270013,-0.8427116373772727,0.0035008030149166064,6.095774791241363,20
20000,RR_iterate,OBM,141,0.0,2.457080471461364,0.8457259236137828,-1.611354547847581,-0.6414413495948823,0.023970932905513935,3.793327708386394,20
20000,RR_iterate,OBM,380,0.0,2.457080471461364,1.5071091192952966,-0.9499713521660672,-0.36467258868937386,0.13033056098470538,1.5169282575486684,20
20000,RR_iterate,OBM,1024,0.0,2.457080471461364,1.9569104867547484,-0.5001699847066154,-0.19315792530457024,0.49720041227833695,0.8869386029205717,20
20000,RR_iterate,OBM,2759,0.0,2.457080471461364,1.969168729657858,-0.48791174180350616,-0.1980517063152022,1.286332547827159,1.640370762198549,20
20000,RR_iterate,OBM_RR,7,2.0,2.457080471461364,0.158804037251361,-2.298276434210003,-0.9328946892568928,0.000577654909629451,7.290067305287923,20
20000,RR_iterate,OBM_RR,7,3.0,2.457080471461364,0.21003903879769129,-2.2470414326636723,-0.9111970925764026,0.0010258765701611611,6.9940149907916505,20
20000,RR_iterate,OBM_RR,19,2.0,2.457080471461364,0.4133168886305866,-2.043763582830777,-0.8249799459357436,0.0042251728810680945,5.877787313462183,20
20000,RR_iterate,OBM_RR,19,3.0,2.457080471461364,0.5333281258838861,-1.9237523455774777,-0.7739880012734303,0.007446718875515348,5.260369905821808,20
20000,RR_iterate,OBM_RR,52,2.0,2.457080471461364,0.970654289730829,-1.4864261817305349,-0.5882389235189658,0.03006494783174891,3.2978513708514603,20
20000,RR_iterate,OBM_RR,52,3.0,2.457080471461364,1.1776572346424754,-1.2794232368188885,-0.5007483115758754,0.050860046733124685,2.525042160406328,20
20000,RR_iterate,OBM_RR,141,2.0,2.457080471461364,1.7708612801509425,-0.6862191913104214,-0.2525927246939351,0.17431916649730828,0.9590261959117559,20
20000,RR_iterate,OBM_RR,141,3.0,2.457080471461364,1.9382489638884084,-0.5188315075729553,-0.1851750365292587,0.26367465282567637,0.7252979203918322,20
20000,RR_iterate,OBM_RR,380,2.0,2.457080471461364,2.2266446894973786,-0.23043578196398543,-0.08788655262746059,0.7080891125518483,0.7963835937400283,20
20000,RR_iterate,OBM_RR,380,3.0,2.457080471461364,2.215056007739666,-0.242024463721698,-0.09541854914214203,0.9490331929226039,1.0405034196963039,20
20000,RR_iterate,OBM_RR,1024,2.0,2.457080471461364,2.063001829967029,-0.39407864149433436,-0.1594143446408397,1.9468195966345003,2.1788255096825404,20
20000,RR_iterate,OBM_RR,1024,3.0,2.457080471461364,1.9384795587053074,-0.5186009127560565,-0.21528614086056785,2.3193498315250394,2.7027756773136833,20
20000,RR_iterate,OBM_RR,2759,2.0,2.457080471461364,1.4840283828322487,-0.9730520886291151,-0.40679831082916873,3.5701519387653007,4.857079475133684,20
20000,RR_iterate,OBM_RR,2759,3.0,2.457080471461364,1.1180672593015049,-1.339013212159859,-0.548057345001504,2.372406987380521,4.850420491838642,20
20000,const_0.02,OBM,7,0.0,2.457080471461364,0.05769146605365414,-2.3993890054077096,-0.975639758334949,6.520726160253884e-05,7.890833878369622,20
20000,const_0.02,OBM,19,0.0,2.457080471461364,0.15200666855796538,-2.305073802903398,-0.9357626633652978,0.00047960525557507177,7.327908405533892,20
20000,const_0.02,OBM,52,0.0,2.457080471461364,0.38455932642857377,-2.0725211450327903,-0.8372531171942112,0.0035469907767842258,6.0221487530113,20
20000,const_0.02,OBM,141,0.0,2.457080471461364,0.8584446487061067,-1.598635822755257,-0.6364344479834776,0.024204940509336425,3.7366670014850074,20
20000,const_0.02,OBM,380,0.0,2.457080471461364,1.5150289039397138,-0.94205156752165,-0.3617180851332232,0.1307612277795424,1.49540972826,20
20000,const_0.02,OBM,1024,0.0,2.457080471461364,1.9603378643578697,-0.4967426071034941,-0.19175453792760405,0.4973715738066784,0.8820646921017954,20
20000,const_0.02,OBM,2759,0.0,2.457080471461364,1.9705564195384375,-0.4865240519229263,-0.19654159730605464,1.285847377299586,1.6380623287642795,20
20000,const_0.02,OBM_RR,7,2.0,2.457080471461364,0.16908442291252296,-2.2879960485488406,-0.9285567206553205,0.0005862733880624434,7.228994805471936,20
20000,const_0.02,OBM_RR,7,3.0,2.457080471461364,0.2219389242243086,-2.2351415472370553,-0.9061867214941053,0.0010408616812928391,6.924267469127772,20
20000,const_0.02,OBM_RR,19,2.0,2.457080471461364,0.4288352664362449,-2.0282452050251187,-0.8185406898715852,0.004282325015141545,5.792778405039902,20
20000,const_0.02,OBM_RR,19,3.0,2.457080471461364,0.5490170516102595,-1.9080634198511046,-0.7675706436264593,0.007542340144342645,5.1784900715351645,20
20000,const_0.02,OBM_RR,52,2.0,2.457080471461364,0.9844208779213975,-1.4726595935399662,-0.5828918527911424,0.030395118097499008,3.2403475595701208,20
20000,const_0.02,OBM_RR,52,3.0,2.457080471461364,1.189600228578697,-1.2674802428826668,-0.4962179274355514,0.051314128127666545,2.4816042711021984,20
20000,const_0.02,OBM_RR,141,2.0,2.457080471461364,1.7772601570639772,-0.6798203143973869,-0.2503649956803715,0.1751174479281451,0.9461067243478125,20
20000,const_0.02,OBM_RR,141,3.0,2.457080471461364,1.9428825233551996,-0.514197948106164,-0.1836152887764419,0.264238216074059,0.7181159634886122,20
20000,const_0.02,OBM_RR,380,2.0,2.457080471461364,2.2277444416527894,-0.22933602980857462,-0.08827001731134773,0.7083814718746262,0.795824113095101,20
20000,const_0.02,OBM_RR,380,3.0,2.457080471461364,2.2157458215412817,-0.24133464992008213,-0.09509963039636264,0.9494367072063632,1.0404319907755437,20
20000,const_0.02,OBM_RR,1024,2.0,2.457080471461364,2.063267316636172,-0.39381315482519164,-0.1594556433271026,1.947192504654057,2.179148373678678,20
20000,const_0.02,OBM_RR,1024,3.0,2.457080471461364,1.9385644127124926,-0.518516058748871,-0.21436949121786308,2.318638959972925,2.7020987341810643,20
20000,const_0.02,OBM_RR,2759,2.0,2.457080471461364,1.4842092689721555,-0.9728712024892083,-0.40661136629853567,3.567491715275422,4.854415253334475,20
