estimator,lam,T,b,mse_selected,bias,var,sigma_true,eta,target_b,eta_actual,log_b_error
OBM_RR,2.0,30000,2235,11.928918863428528,-1.2180384492169614,10.454012877055217,5.530043287007115,0.75,2279.5070569547775,0.7480872946957234,0.019717988435550022
OBM_RR,2.0,100000,6,17.773126674000807,-4.215648340006674,0.0014369448538213,5.530043287007115,0.15,5.62341325190349,0.15563025007672873,0.06482064948252075
OBM_RR,2.0,100000,8,14.910387131640816,-3.8610720042008166,0.0025122035204365,5.530043287007115,0.175,7.498942093324557,0.18061799739838869,0.06467958531004617
OBM_RR,2.0,100000,10,12.538096577625115,-3.5403748390137992,0.0038457817212343,5.530043287007115,0.2,10.000000000000002,0.2,2.2204460492503136e-16
OBM_RR,2.0,100000,13,9.708197423153672,-3.114792138178179,0.0062725862522902,5.530043287007115,0.225,13.335214321633241,0.22278867046136736,0.02545887215676478
OBM_RR,2.0,100000,18,6.403473499537228,-2.5282859948063767,0.0112528053409414,5.530043287007115,0.25,17.78279410038923,0.2510545010206612,0.012140391653607661
OBM_RR,2.0,100000,23,4.273508706293236,-2.06309683240172,0.0171544618120694,5.530043287007115,0.275,23.71373705661656,0.27234556720351855,0.03056028693766334
OBM_RR,2.0,100000,32,2.121478019540979,-1.4463856472255872,0.0294711383227331,5.530043287007115,0.3,31.62277660168379,0.3010299956639812,0.011858263308658178
OBM_RR,2.0,100000,44,0.8857904727922036,-0.9152315580001122,0.0481818195491823,5.530043287007115,0.325,42.16965034285823,0.32869053529723746,0.042488857802936694
OBM_RR,2.0,100000,55,0.4358701520755954,-0.6076222658350154,0.0667209349162132,5.530043287007115,0.35,56.234132519034894,0.3480725378988488,0.022190727507108803
OBM_RR,2.0,100000,77,0.177209537815797,-0.2689991373769178,0.1049364489470603,5.530043287007115,0.375,74.98942093324558,0.3772981450344964,0.026458372489848083
OBM_RR,2.0,100000,96,0.1534451379806003,-0.128205126985649,0.1371228524388931,5.530043287007115,0.4,100.00000000000003,0.3964542466079137,0.040821994520255395
OBM_RR,2.0,100000,133,0.1951269040870031,-0.0124439120285622,0.1951346653615632,5.530043287007115,0.425,133.3521432163324,0.42477032819341715,0.0026441943905932573
OBM_RR,2.0,100000,185,0.2732745390950757,0.0251960804001862,0.2728670858657646,5.530043287007115,0.45,177.8279410038923,0.4534343456806027,0.03953936584172182
OBM_RR,2.0,100000,231,0.3455933467711565,0.0269034562845664,0.3451571817959309,5.530043287007115,0.475,237.13737056616546,0.4727223959784288,0.026221885339064725
OBM_RR,2.0,100000,320,0.4897327911858964,0.0087492224342522,0.4900646294839289,5.530043287007115,0.5,316.22776601683796,0.5010299956639812,0.011858263308657958
OBM_RR,2.0,100000,445,0.6940153072184618,-0.031702614187191,0.6935882416735545,5.530043287007115,0.525,421.69650342858233,0.5296720021961863,0.053788413056870044
OBM_RR,2.0,100000,554,0.8821604955003871,-0.0634707189422574,0.8788643502959202,5.530043287007115,0.55,562.3413251903494,0.5487019529456859,0.014944318986342313
OBM_RR,2.0,100000,769,1.234592746956239,-0.1315165254437014,1.218311409999788,5.530043287007115,0.575,749.8942093324555,0.5771852679602862,0.025158827147763026
OBM_RR,2.0,100000,957,1.50670659357178,-0.1816670135599505,1.4749328004230076,5.530043287007115,0.6,999.9999999999998,0.5961823875553687,0.043951887529182596
OBM_RR,2.0,100000,1328,2.1659950299479185,-0.2713932537099932,2.094085803291365,5.530043287007115,0.625,1333.521432163324,0.6246396150063998,0.004149085570013683
OBM_RR,2.0,100000,1844,3.156233803704359,-0.3918171119163975,3.0052175024325454,5.530043287007115,0.65,1778.2794100389233,0.6531521833435221,0.03629085188589039
OBM_RR,2.0,100000,2294,3.952381198350396,-0.4905560119315373,3.7148316905837073,5.530043287007115,0.675,2371.3737056616565,0.6721186827130498,0.03317239116558865
OBM_RR,2.0,100000,3185,5.432508080029083,-0.6717042627360099,4.985476026807031,5.530043287007115,0.7,3162.2776601683777,0.7006218873342739,0.007159742527104323
OBM_RR,2.0,100000,4421,7.319421234860254,-0.8621675128728157,6.581573058822643,5.530043287007115,0.725,4216.965034285821,0.7291041029811747,0.04725023172282791
OBM_RR,2.0,100000,5501,8.918883475322476,-1.0214753442488922,7.88203996304996,5.530043287007115,0.75,5623.413251903491,0.7480883289899533,0.022008925852213278
OBM_RR,2.0,300000,7,20.74945007901604,-4.5551041134864345,0.0004769918081732,5.530043287007115,0.15,6.630834496675398,0.15429602535931292,0.054179486009562565
OBM_RR,2.0,300000,9,18.65572435125355,-4.319137191716186,0.0007789194871451,5.530043287007115,0.175,9.088583876478463,0.17422336754313217,0.009794529550489707
OBM_RR,2.0,300000,12,15.955718288374367,-3.994291401947253,0.0013556143832687,5.530043287007115,0.2,12.457309396155175,0.1970343901219439,0.0374009009396674
OBM_RR,2.0,300000,17,12.390934393884296,-3.519705196679599,0.0026118989333676,5.530043287007115,0.225,17.074668562300275,0.22465248880842104,0.004382650512410136
OBM_RR,2.0,300000,24,8.818590212064501,-2.96879046088608,0.004877475979635,5.530043287007115,0.25,23.40347319320716,0.2519957432971328,0.025169391938361145
OBM_RR,2.0,300000,31,6.362086716486614,-2.520812007325736,0.007599873436872,5.530043287007115,0.275,32.07807844156349,0.2722893331143909,0.034185677765396966
OBM_RR,2.0,300000,45,3.4220973027947394,-1.846103980113916,0.0140090716286567,5.530043287007115,0.3,43.967966122300474,0.30183967761363,0.023201163678818436
OBM_RR,2.0,300000,57,2.0691305913555555,-1.4314302316026213,0.0201548791422411,5.530043287007115,0.325,60.26489549408122,0.320583528100541,0.05569850209790989
OBM_RR,2.0,300000,81,0.8090092245446783,-0.8807527522673917,0.0333115735627276,5.530043287007115,0.35,82.60235687978427,0.34844673508626434,0.019589059100979238
OBM_RR,2.0,300000,117,0.2445326986172166,-0.437511369824537,0.0531608005586058,5.530043287007115,0.375,113.21930132219957,0.3776045417953813,0.032847277183379285
OBM_RR,2.0,300000,149,0.1254569519080081,-0.234371782852123,0.0705856406779567,5.530043287007115,0.4,155.184557391536,0.3967752706843269,0.04066879550987638
OBM_RR,2.0,300000,213,0.1094806443498592,-0.0547585258293299,0.1065709573299661,5.530043287007115,0.425,212.7044291173785,0.42511010714476366,0.0013886204131314062
OBM_RR,2.0,300000,305,0.1608180844590739,0.0214278343616163,0.1604926762705372,5.530043287007115,0.45,291.5443065124053,0.4535776594695713,0.0451197874701593
OBM_RR,2.0,300000,388,0.2105718949042767,0.0398176905707474,0.209160747044426,5.530043287007115,0.475,399.60654798069135,0.47266284699528943,0.02947509335493688
OBM_RR,2.0,300000,556,0.3048523646528857,0.0399620501712938,0.3035083228013271,5.530043287007115,0.5,547.7225575051662,0.5011893408816928,0.014999417431413222
OBM_RR,2.0,300000,797,0.438115619784423,0.0249296731739132,0.4378590136912741,5.530043287007115,0.525,750.7384488967276,0.529741480325255,0.05979735813008719
OBM_RR,2.0,300000,1012,0.5512594431213067,0.0178506195456735,0.5514002987521023,5.530043287007115,0.55,1029.0031165031005,0.5486788356044157,0.016661914653675794
OBM_RR,2.0,300000,1450,0.7816049450665024,0.0191059337087926,0.7818914846007848,5.530043287007115,0.575,1410.4078661871597,0.5771951825077468,0.027684627072576358
OBM_RR,2.0,300000,1842,1.0021453035249708,0.019354340499663,1.002606218210636,5.530043287007115,0.6,1933.1820449317622,0.5961689497100533,0.048315435367750396
OBM_RR,2.0,300000,2639,1.4889274710998168,0.0011798171070216,1.4901678857028298,5.530043287007115,0.625,2649.7248834477414,0.6246784088031242,0.004055759520637158
OBM_RR,2.0,300000,3779,2.2047258690294544,-0.043809888739271,2.204643765816287,5.530043287007115,0.65,3631.857628912531,0.6531491134753263,0.03971516348456896
OBM_RR,2.0,300000,4802,2.804680707309829,-0.0887100075430931,2.7991438617563302,5.530043287007115,0.675,4978.022404925004,0.6721454546124407,0.03600020692468025
OBM_RR,2.0,300000,6877,3.947732626627835,-0.1770299488584168,3.919659406673917,5.530043287007115,0.7,6823.149362095244,0.7006233468056448,0.007861361772999929
OBM_RR,2.0,300000,9850,5.260281623598191,-0.3312811815146173,5.154830094117568,5.530043287007115,0.725,9352.18113349616,0.7291122552849177,0.05186186277833974
OBM_RR,2.0,300000,12515,6.480424354921305,-0.5010334928487348,6.234585281699853,5.530043287007115,0.75,12818.610191887023,0.7480993506239187,0.02397011136287902
OBM_RR,2.0,1000000,9,23.469962161642773,-4.844568472372653,0.0001185769497998,5.530043287007115,0.15,7.943282347242814,0.1590404182398875,0.12489799364157832
OBM_RR,2.0,1000000,11,22.193234046400114,-4.710950872865768,0.0001760665675176,5.530043287007115,0.175,11.220184543019633,0.17356544752637085,0.01981907484537731
OBM_RR,2.0,1000000,15,19.895924776779022,-4.460448662211141,0.0003227775391452,5.530043287007115,0.2,15.848931924611136,0.19601520984261356,0.055051910490644874
OBM_RR,2.0,1000000,22,16.551889869266482,-4.06831870222883,0.0006733675011883,5.530043287007115,0.225,22.387211385683397,0.22373711347036773,0.017447422183645853
OBM_RR,2.0,1000000,33,12.58085906597683,-3.5467492488813037,0.0014300232227597,5.530043287007115,0.25,31.622776601683793,0.2530856566463146,0.04262992197541174
OBM_RR,2.0,1000000,43,9.924659486996132,-3.1499790868379414,0.0022931504384382,5.530043287007115,0.275,44.668359215096324,0.27224474259659776,0.03806528774661319
OBM_RR,2.0,1000000,64,6.2019329162498,-2.489462358152181,0.004513845130793,5.530043287007115,0.3,63.095734448019314,0.3010299956639812,0.01422991597038981
OBM_RR,2.0,1000000,84,4.067683358616824,-2.015117967539256,0.0069887594835195,5.530043287007115,0.325,89.12509381337456,0.3207132143436469,0.05922413249507562
OBM_RR,2.0,1000000,124,1.8469349433130724,-1.354366420724145,0.0126370726217914,5.530043287007115,0.35,125.89254117941668,0.34890361419370586,0.015147129682458776
OBM_RR,2.0,1000000,184,0.6263289963966782,-0.7773040640597895,0.0221458432621977,5.530043287007115,0.375,177.82794100389228,0.3774696371682561,0.0341192983723828
OBM_RR,2.0,1000000,240,0.2567131534582618,-0.4747559229959206,0.0313460887792027,5.530043287007115,0.4,251.1886431509581,0.396701873618601,0.04556529984371869
OBM_RR,2.0,1000000,356,0.0811446571881763,-0.1750538666015728,0.0505429200760785,5.530043287007115,0.425,354.8133892335754,0.42524166632881255,0.003338743717214201
OBM_RR,2.0,1000000,528,0.0783612194237127,-0.0302816171493116,0.077508833781353,5.530043287007115,0.45,501.18723362727235,0.45377232042230203,0.05211653262233804
OBM_RR,2.0,1000000,686,0.1027814927007075,0.0060278057012563,0.1028308506346643,5.530043287007115,0.475,707.9457843841377,0.47272068595112526,0.031489887307144734
OBM_RR,2.0,1000000,1017,0.1565473401964789,0.0190391114577996,0.1563151150272325,5.530043287007115,0.5,1000.0,0.5012201588204575,0.016857117066422806
OBM_RR,2.0,1000000,1508,0.2365382188021342,0.0152382847686167,0.2365030993956077,5.530043287007115,0.525,1412.5375446227547,0.5297335569222926,0.0653965056366573
OBM_RR,2.0,1000000,1960,0.3098555617228903,0.0064030845216063,0.3100729563618009,5.530043287007115,0.55,1995.262314968881,0.5487093452260794,0.017831054655788534
OBM_RR,2.0,1000000,2905,0.4572774993963133,-0.0120071860140882,0.4575145890378678,5.530043287007115,0.575,2818.382931264452,0.5771910227877249,0.03027009845655459
OBM_RR,2.0,1000000,3777,0.5766721508225614,-0.0269195169692615,0.5764278469678429,5.530043287007115,0.6,3981.0717055349714,0.5961911641379208,0.05262101206610732
OBM_RR,2.0,1000000,5598,0.866343888319814,-0.0571952124729806,0.8637924230091589,5.530043287007115,0.625,5623.413251903491,0.6246721490216905,0.0045294286522725566
OBM_RR,2.0,1000000,8298,1.299365197219246,-0.0973025063883907,1.2909732304951955,5.530043287007115,0.65,7943.282347242817,0.6531622384154924,0.043687938216034866
OBM_RR,2.0,1000000,10787,1.727284018110221,-0.14427116841241,1.707893092318738,5.530043287007115,0.675,11220.18454301964,0.6721501131221128,0.039372642250456565
OBM_RR,2.0,1000000,15988,2.6649056726257534,-0.2467576854644813,2.6061881407405827,5.530043287007115,0.7,15848.931924611124,0.7006323565980113,0.008736329256222843
OBM_RR,2.0,1000000,23696,3.994099842765092,-0.3696132479231133,3.860703142343439,5.530043287007115,0.725,22387.21138568339,0.7291125068628556,0.05681638198348153
OBM_RR,2.0,1000000,30804,5.12037371365451,-0.4824555785280191,4.891686734013384,5.530043287007115,0.75,31622.776601683792,0.7481011857865114,0.02623308781406487
OBM_RR,3.0,10000,5,10.453533346835446,-3.228161854324378,0.0325314987026903,5.530043287007115,0.15,3.9810717055349722,0.1747425010840047,0.22788685663767297
OBM_RR,3.0,10000,5,10.453533346835446,-3.228161854324378,0.0325314987026903,5.530043287007115,0.175,5.011872336272722,0.1747425010840047,0.002371652661731426
OBM_RR,3.0,10000,6,8.511956411428649,-2.909740898021069,0.0454021529396429,5.530043287007115,0.2,6.309573444801933,0.19453781259591088,0.050308605167181636
OBM_RR,3.0,10000,8,5.700964361804191,-2.37182763942186,0.0754608947576851,5.530043287007115,0.225,7.943282347242816,0.22577249674798586,0.007114957985194649
OBM_RR,3.0,10000,10,3.878093231907156,-1.941201366355485,0.1099220889075114,5.530043287007115,0.25,10.0,0.25,0.0
OBM_RR,3.0,10000,13,2.2612541895942466,-1.4471455000955933,0.1671633939756354,5.530043287007115,0.275,12.589254117941675,0.2784858380767092,0.032105755168086385
OBM_RR,3.0,10000,16,1.4096571517251424,-1.0868941273935464,0.2285087315054855,5.530043287007115,0.3,15.848931924611133,0.30102999566398114,0.009486610646926505
OBM_RR,3.0,10000,20,0.8753700699319314,-0.7492819651130711,0.3142084470607778,5.530043287007115,0.325,19.952623149688797,0.32525749891599526,0.002371652661731522
OBM_RR,3.0,10000,24,0.6732554322519707,-0.5207722328411952,0.4023870362838035,5.530043287007115,0.35,25.118864315095795,0.3450528104279015,0.04556529984371811
OBM_RR,3.0,10000,32,0.6421904486988375,-0.2561678259346553,0.5770493681281897,5.530043287007115,0.375,31.622776601683793,0.37628749457997646,0.011858263308657958
OBM_RR,3.0,10000,38,0.7274896190068929,-0.1542449063279667,0.7042850320721631,5.530043287007115,0.4,39.810717055349734,0.3949458991542025,0.04654998906408755
OBM_RR,3.0,10000,50,0.958901270693406,-0.0674345041908743,0.955149816518369,5.530043287007115,0.425,50.11872336272722,0.42474250108400463,0.002371652661731537
OBM_RR,3.0,10000,65,1.280060825685064,-0.0518957517289964,1.278433017485451,5.530043287007115,0.45,63.09573444801933,0.4532283391607138,0.02973410250635483
OBM_RR,3.0,10000,77,1.549764061927184,-0.0640144219093485,1.5469553451691034,5.530043287007115,0.475,79.43282347242814,0.47162268129312046,0.031106254835002824
OBM_RR,3.0,10000,101,2.1029289280077976,-0.1035967217594251,2.0939415985806487,5.530043287007115,0.5,100.0,0.5010803434456607,0.009950330853168092
OBM_RR,3.0,10000,131,2.7904647977850745,-0.1514023769102035,2.7698503266565626,5.530043287007115,0.525,125.89254117941675,0.529317823913941,0.03976862791365542
OBM_RR,3.0,10000,156,3.3369699494673,-0.1841053089702544,3.305830043045471,5.530043287007115,0.55,158.48931924611142,0.5482811495886154,0.015831197337363923
OBM_RR,3.0,10000,203,4.314161897241629,-0.2566099917155338,4.251856423079281,5.530043287007115,0.575,199.52623149688787,0.5768740094783031,0.017260265155482617
OBM_RR,3.0,10000,242,5.081304537494131,-0.3263397724441752,4.978956020432242,5.530043287007115,0.6,251.18864315095797,0.5959538414951078,0.03726649702902315
OBM_RR,3.0,10000,315,6.458052401151988,-0.4825789871319719,6.23036189057281,5.530043287007115,0.625,316.22776601683796,0.6245776384474001,0.003890093659481259
OBM_RR,3.0,10000,409,8.474567978023565,-0.7182170468709455,7.965370059990869,5.530043287007115,0.65,398.1071705534973,0.6529308270018355,0.02699391425828277
OBM_RR,3.0,10000,488,10.26215369740013,-0.9498912627166858,9.36766667531072,5.530043287007115,0.675,501.18723362727246,0.6721049555006776,0.026664345230776473
OBM_RR,3.0,10000,634,13.026793537091836,-1.3540701313205954,11.202623135837127,5.530043287007115,0.7,630.957344480193,0.7005223144704331,0.004810694053898292
OBM_RR,3.0,10000,825,16.063294202426725,-1.8443361360430852,12.672278651922324,5.530043287007115,0.725,794.3282347242813,0.7291134871374811,0.03788661665194867
OBM_RR,3.0,10000,982,17.927879688040512,-2.224308721453573,12.991156363342196,5.530043287007115,0.75,1000.0,0.7480278719467374,0.01816397062767118
OBM_RR,3.0,30000,5,12.70360661717681,-3.5629716078950597,0.0088473112699016,5.530043287007115,0.15,4.694271328870265,0.15612040964921,0.06309501333745664
OBM_RR,3.0,30000,6,10.721462322586431,-3.2724627188017665,0.0124604603559475,5.530043287007115,0.175,6.074299753156561,0.17380615938497024,0.012307246384696045
OBM_RR,3.0,30000,8,7.68065634431223,-2.7675938967204616,0.021097948771858,5.530043287007115,0.2,7.860030855966229,0.2017122020181897,0.01765100955097741
OBM_RR,3.0,30000,10,5.544604200866384,-2.348047778082707,0.031301917638613,5.530043287007115,0.225,10.170733675867188,0.22335781032193994,0.016929255650920155
OBM_RR,3.0,30000,13,3.451749190904211,-1.8447018007498144,0.0488651781964344,5.530043287007115,0.25,13.160740129524925,0.24880794799393632,0.012288807699536324
OBM_RR,3.0,30000,18,1.6410079259659751,-1.248574629529606,0.082137768601484,5.530043287007115,0.275,17.029752845447483,0.28037491809721055,0.05540977621898399
OBM_RR,3.0,30000,22,0.9591915152484716,-0.9209940212341036,0.1110540731604752,5.530043287007115,0.3,22.036183309053403,0.29984059051495643,0.0016433448349718553
OBM_RR,3.0,30000,30,0.42936279845975,-0.5070265375514467,0.1724305808290328,5.530043287007115,0.325,28.514411174206582,0.3299265690341803,0.05078776695276017
OBM_RR,3.0,30000,36,0.325000953744169,-0.3246536900093799,0.2197840887147244,5.530043287007115,0.35,36.89711749119786,0.3476123187699405,0.024614492769392045
OBM_RR,3.0,30000,49,0.3343182571177286,-0.1169730239152837,0.3209029879504685,5.530043287007115,0.375,47.74418348819862,0.37751849544989513,0.02596305036901687
OBM_RR,3.0,30000,59,0.3957667013221826,-0.0452826929020471,0.3940445495036411,5.530043287007115,0.4,61.78008505674121,0.3955336277245918,0.0460436203519978
OBM_RR,3.0,30000,80,0.5382274736873307,0.0084451254203195,0.5386049910364962,5.530043287007115,0.425,79.94228052013091,0.4250700123401296,0.0007217539000573804
OBM_RR,3.0,30000,107,0.7079456354856245,0.0116993864337429,0.7083990924197149,5.530043287007115,0.45,103.44382350541889,0.4532787168866349,0.03380013717197439
OBM_RR,3.0,30000,130,0.8536926833188341,-0.0048766928023127,0.8543808852571934,5.530043287007115,0.475,133.85438283469583,0.4721657583158762,0.02921806335045631
OBM_RR,3.0,30000,175,1.1339541598911955,-0.0463258364928433,1.1327520367950965,5.530043287007115,0.5,173.20508075688772,0.5010000670233676,0.010309643601367893
OBM_RR,3.0,30000,235,1.519742441808397,-0.0886045960402892,1.5131526278921772,5.530043287007115,0.525,224.12415166897196,0.529596525841738,0.04738536730590521
OBM_RR,3.0,30000,286,1.8312242973205617,-0.133234122461741,1.8149854538105872,5.530043287007115,0.55,290.0124819770266,0.5486485385088927,0.013932152534508618
OBM_RR,3.0,30000,383,2.4551392093240825,-0.2112243461474721,2.412533929860206,5.530043287007115,0.575,375.27075541015427,0.5769776217799514,0.020387209310178317
OBM_RR,3.0,30000,466,3.0047848691001957,-0.2766604625052062,2.930686095999934,5.530043287007115,0.6,485.59337483020374,0.5960048354457808,0.04118596226092943
OBM_RR,3.0,30000,626,4.111055670022152,-0.4084979653733427,3.947474644511752,5.530043287007115,0.625,628.3487915845369,0.6246367194684207,0.003745041802584352
OBM_RR,3.0,30000,840,5.579166743505303,-0.5965070803708423,5.227702465293835,5.530043287007115,0.65,813.0716446117171,0.6531606181045876,0.03258266241856901
OBM_RR,3.0,30000,1021,6.817241232233897,-0.7368086212107912,6.279587277341136,5.530043287007115,0.675,1052.099579287026,0.6720894009548826,0.030005227770232235
OBM_RR,3.0,30000,1370,9.116886790466552,-0.9911536961968288,8.14128554560325,5.530043287007115,0.7,1361.3972791592591,0.7006110374718485,0.006299156371166344
OBM_RR,3.0,30000,1837,11.89204785043445,-1.3441155218370475,10.093812825078736,5.530043287007115,0.725,1761.6227476853735,0.72906427380426,0.041898406248013775
OBM_RR,3.0,30000,2235,14.335944709477378,-1.6188833349910443,11.724932234027335,5.530043287007115,0.75,2279.5070569547775,0.7480872946957234,0.019717988435550022
OBM_RR,3.0,100000,6,15.0069182026063,-3.873553971099421,0.0024999188519155,5.530043287007115,0.15,5.62341325190349,0.15563025007672873,0.06482064948252075
OBM_RR,3.0,100000,8,11.972616163761444,-3.4595244567963714,0.0043102884962963,5.530043287007115,0.175,7.498942093324557,0.18061799739838869,0.06467958531004617
OBM_RR,3.0,100000,10,9.599329434302602,-3.097229481882265,0.0065043911879044,5.530043287007115,0.2,10.000000000000002,0.2,2.2204460492503136e-16
OBM_RR,3.0,100000,13,6.951195420300794,-2.634542462348938,0.0103900927918491,5.530043287007115,0.225,13.335214321633241,0.22278867046136736,0.02545887215676478
OBM_RR,3.0,100000,18,4.144524196871278,-2.0313619352423675,0.0181079748987414,5.530043287007115,0.25,17.78279410038923,0.2510545010206612,0.012140391653607661
OBM_RR,3.0,100000,23,2.5307891824695297,-1.5823571138114416,0.0269576115161182,5.530043287007115,0.275,23.71373705661656,0.27234556720351855,0.03056028693766334
OBM_RR,3.0,100000,32,1.1053101099453555,-1.0298414069527162,0.044774098219521,5.530043287007115,0.3,31.62277660168379,0.3010299956639812,0.011858263308658178
OBM_RR,3.0,100000,44,0.4277481026229249,-0.5977815854038164,0.0704639987740032,5.530043287007115,0.325,42.16965034285823,0.32869053529723746,0.042488857802936694
OBM_RR,3.0,100000,55,0.23057729071486,-0.369148017683945,0.0943856864936183,5.530043287007115,0.35,56.234132519034894,0.3480725378988488,0.022190727507108803
OBM_RR,3.0,100000,77,0.1596987420918443,-0.1388415567649508,0.140538879940213,5.530043287007115,0.375,74.98942093324558,0.3772981450344964,0.026458372489848083
OBM_RR,3.0,100000,96,0.1798894878921082,-0.051619079567569,0.17737276915767,5.530043287007115,0.4,100.00000000000003,0.3964542466079137,0.040821994520255395
OBM_RR,3.0,100000,133,0.2482815267560355,0.0080915526335063,0.2484230727593142,5.530043287007115,0.425,133.3521432163324,0.42477032819341715,0.0026441943905932573
OBM_RR,3.0,100000,185,0.348803645927719,0.0201953355347681,0.3486863663222924,5.530043287007115,0.45,177.8279410038923,0.4534343456806027,0.03953936584172182
OBM_RR,3.0,100000,231,0.4404459958370438,0.0079601299966354,0.4407499237706226,5.530043287007115,0.475,237.13737056616546,0.4727223959784288,0.026221885339064725
OBM_RR,3.0,100000,320,0.6233973850977396,-0.0253230253619447,0.6232755257557209,5.530043287007115,0.5,316.22776601683796,0.5010299956639812,0.011858263308657958
OBM_RR,3.0,100000,445,0.8815375251402734,-0.0767761130928059,0.8763732646525111,5.530043287007115,0.525,421.69650342858233,0.5296720021961863,0.053788413056870044
OBM_RR,3.0,100000,554,1.0967553735909406,-0.1212962490617028,1.082945047760969,5.530043287007115,0.55,562.3413251903494,0.5487019529456859,0.014944318986342313
OBM_RR,3.0,100000,769,1.529250601461962,-0.1935053300058182,1.4930504974691925,5.530043287007115,0.575,749.8942093324555,0.5771852679602862,0.025158827147763026
OBM_RR,3.0,100000,957,1.9655819705080608,-0.2588014495075521,1.9001872696322104,5.530043287007115,0.6,999.9999999999998,0.5961823875553687,0.043951887529182596
OBM_RR,3.0,100000,1328,2.817643236254832,-0.3755915571886499,2.678806557221121,5.530043287007115,0.625,1333.521432163324,0.6246396150063998,0.004149085570013683
OBM_RR,3.0,100000,1844,3.926205646682014,-0.5211721593919281,3.6576332546689936,5.530043287007115,0.65,1778.2794100389233,0.6531521833435221,0.03629085188589039
OBM_RR,3.0,100000,2294,4.864155847597495,-0.6372488516289767,4.4617879052827805,5.530043287007115,0.675,2371.3737056616565,0.6721186827130498,0.03317239116558865
OBM_RR,3.0,100000,3185,6.547814648040445,-0.8251919056122698,5.87176610537358,5.530043287007115,0.7,3162.2776601683777,0.7006218873342739,0.007159742527104323
OBM_RR,3.0,100000,4421,8.75991811142391,-1.093528011060111,7.57042328652293,5.530043287007115,0.725,4216.965034285821,0.7291041029811747,0.04725023172282791
OBM_RR,3.0,100000,5501,10.610144607212128,-1.3462710251477787,8.805036464446715,5.530043287007115,0.75,5623.413251903491,0.7480883289899533,0.022008925852213278
OBM_RR,3.0,300000,7,18.397579965552115,-4.289143030304207,0.0008327250825313,5.530043287007115,0.15,6.630834496675398,0.15429602535931292,0.054179486009562565
OBM_RR,3.0,300000,9,16.047275531708046,-4.0057369124939495,0.0013484432942299,5.530043287007115,0.175,9.088583876478463,0.17422336754313217,0.009794529550489707
OBM_RR,3.0,300000,12,13.149164313259147,-3.625858692388599,0.0023149852435558,5.530043287007115,0.2,12.457309396155175,0.1970343901219439,0.0374009009396674
OBM_RR,3.0,300000,17,9.563085391399206,-3.0917207900978165,0.0043515737876269,5.530043287007115,0.225,17.074668562300275,0.22465248880842104,0.004382650512410136
OBM_RR,3.0,300000,24,6.2692405769366975,-2.502271502360628,0.0078844758070906,5.530043287007115,0.25,23.40347319320716,0.2519957432971328,0.025169391938361145
OBM_RR,3.0,300000,31,4.203106515473987,-2.047227039746008,0.0119779448274772,5.530043287007115,0.275,32.07807844156349,0.2722893331143909,0.034185677765396966
OBM_RR,3.0,300000,45,1.9921619836472508,-1.4039335794506922,0.0211501132323784,5.530043287007115,0.3,43.967966122300474,0.30183967761363,0.023201163678818436
OBM_RR,3.0,300000,57,1.1013891453875455,-1.0353097368829856,0.02954751703369,5.530043287007115,0.325,60.26489549408122,0.320583528100541,0.05569850209790989
OBM_RR,3.0,300000,81,0.3848861972109998,-0.5818410273388066,0.0463858710088297,5.530043287007115,0.35,82.60235687978427,0.34844673508626434,0.019589059100979238
OBM_RR,3.0,300000,117,0.135786592558053,-0.2536953561541279,0.0714848295151459,5.530043287007115,0.375,113.21930132219957,0.3776045417953813,0.032847277183379285
OBM_RR,3.0,300000,149,0.1081587005101319,-0.1181714653401888,0.0942727659277575,5.530043287007115,0.4,155.184557391536,0.3967752706843269,0.04066879550987638
OBM_RR,3.0,300000,213,0.1405864486871692,-0.0078001894810357,0.1406428080712886,5.530043287007115,0.425,212.7044291173785,0.42511010714476366,0.0013886204131314062
OBM_RR,3.0,300000,305,0.2084369807400335,0.0332645355451139,0.2075033708907437,5.530043287007115,0.45,291.5443065124053,0.4535776594695713,0.0451197874701593
OBM_RR,3.0,300000,388,0.2663080353561677,0.0369008027823225,0.2651673388925983,5.530043287007115,0.475,399.60654798069135,0.47266284699528943,0.02947509335493688
OBM_RR,3.0,300000,556,0.3828705641914016,0.0289607372412934,0.3823504652775737,5.530043287007115,0.5,547.7225575051662,0.5011893408816928,0.014999417431413222
OBM_RR,3.0,300000,797,0.5404216901686266,0.0205539265264027,0.5404496009404243,5.530043287007115,0.525,750.7384488967276,0.529741480325255,0.05979735813008719
OBM_RR,3.0,300000,1012,0.6830018403037479,0.0194660909953521,0.6831922384705007,5.530043287007115,0.55,1029.0031165031005,0.5486788356044157,0.016661914653675794
OBM_RR,3.0,300000,1450,0.9866688385406917,0.0135465209872549,0.9873080870490408,5.530043287007115,0.575,1410.4078661871597,0.5771951825077468,0.027684627072576358
OBM_RR,3.0,300000,1842,1.2902700098497353,0.0030592135829445,1.2913367650328498,5.530043287007115,0.6,1933.1820449317622,0.5961689497100533,0.048315435367750396
OBM_RR,3.0,300000,2639,1.904348668074744,-0.0345515036183599,1.904742146794784,5.530043287007115,0.625,2649.7248834477414,0.6246784088031242,0.004055759520637158
OBM_RR,3.0,300000,3779,2.757049035215443,-0.0953921664302104,2.750241237497108,5.530043287007115,0.65,3631.857628912531,0.6531491134753263,0.03971516348456896
