problem_seed,T,T_eff,eta,b_n,lam,estimator,sigma_true,l2_mean_x1e3,width_mean_x1e3,coverage_pct,diverged,sigma_mean_raw,rel_bias_raw,mse_raw,sigma_mean_used,rel_bias_used,mse_used,negative_rate,clamped_rate,rr_alpha_1,rr_alpha_2,max_a_norm,max_rho,warn_unstable,warn_assumption
1466836457,20000,19000,0.3,19,2.0,OBM_RR,1.4440585932393484,24.03628435027533,26.678501557910355,89.0,0,0.8811166998434952,-0.38983313837220956,0.320550062955457,0.8811166998434952,-0.38983313837220956,0.320550062955457,0.0,0.0,0.2,0.1,0.7142161934250567,0.9640237491430843,False,False
1466836457,20000,19000,0.4,52,0.0,OBM,1.4440585932393484,24.03628435027533,24.71779121923368,86.0,0,0.7564200771688537,-0.4761846363366508,0.47570802495133513,0.7564200771688537,-0.4761846363366508,0.47570802495133513,0.0,0.0,0.2,0.1,0.7142161934250567,0.9640237491430843,False,False
1466836457,20000,19000,0.4,52,2.0,OBM_RR,1.4440585932393484,24.03628435027533,32.377408190611604,94.0,0,1.2997157387642144,-0.09995636960363254,0.03891452071230259,1.2997157387642144,-0.09995636960363254,0.03891452071230259,0.0,0.0,0.2,0.1,0.7142161934250567,0.9640237491430843,False,False
1466836457,20000,19000,0.5,141,0.0,OBM,1.4440585932393484,24.03628435027533,29.916448744745278,93.0,0,1.1096386679797552,-0.2315833490588592,0.1250566878228453,1.1096386679797552,-0.2315833490588592,0.1250566878228453,0.0,0.0,0.2,0.1,0.7142161934250567,0.9640237491430843,False,False
1466836457,20000,19000,0.5,141,2.0,OBM_RR,1.4440585932393484,24.03628435027533,32.490110351465134,94.0,0,1.3149486105069659,-0.08940771748240475,0.06734587045946927,1.3149486105069659,-0.08940771748240475,0.06734587045946927,0.0,0.0,0.2,0.1,0.7142161934250567,0.9640237491430843,False,False
1466836457,20000,19000,0.6,380,0.0,OBM,1.4440585932393484,24.03628435027533,31.504579010122853,94.0,0,1.2336451107420798,-0.14570979562904282,0.07551696991321546,1.2336451107420798,-0.14570979562904282,0.07551696991321546,0.0,0.0,0.2,0.1,0.7142161934250567,0.9640237491430843,False,False
1466836457,20000,19000,0.6,380,2.0,OBM_RR,1.4440585932393484,24.03628435027533,31.226926569555392,92.0,0,1.2433410698224607,-0.1389954149759485,0.211695412503719,1.2433410698224607,-0.1389954149759485,0.211695412503719,0.0,0.0,0.2,0.1,0.7142161934250567,0.9640237491430843,False,False
1466836457,20000,19000,0.7,1024,0.0,OBM,1.4440585932393484,24.03628435027533,31.272814270366467,93.0,0,1.2299823752836445,-0.148246213109319,0.14502359939138962,1.2299823752836445,-0.148246213109319,0.14502359939138962,0.0,0.0,0.2,0.1,0.7142161934250567,0.9640237491430843,False,False
1466836457,20000,19000,0.7,1024,2.0,OBM_RR,1.4440585932393484,24.03628435027533,29.271532472857206,91.0,0,1.151872916574599,-0.2023364412169116,0.5059644797439392,1.151872916574599,-0.2023364412169116,0.5059644797439392,0.0,0.0,0.2,0.1,0.7142161934250567,0.9640237491430843,False,False
1466836457,20000,19000,0.8,2759,0.0,OBM,1.4440585932393484,24.03628435027533,29.728855859870173,91.0,0,1.1468210970620296,-0.20583478923147305,0.34457028889365904,1.1468210970620296,-0.20583478923147305,0.34457028889365904,0.0,0.0,0.2,0.1,0.7142161934250567,0.9640237491430843,False,False
1466836457,20000,19000,0.8,2759,2.0,OBM_RR,1.4440585932393484,24.03628435027533,19.493514606905507,65.0,0,0.6711698774561742,-0.5352197752927815,1.3781248713037018,0.721999351308034,-0.5000207369090011,1.2080458998860502,0.19,0.19,0.2,0.1,0.7142161934250567,0.9640237491430843,False,False
787359109,20000,19000,,0,2.0,ORACLE,1.0330179330869644,20.565308672077336,28.903818181548758,94.0,0,1.0330179330869644,0.0,0.0,1.0330179330869644,0.0,0.0,0.0,0.0,,,,,,
787359109,20000,19000,0.3,19,0.0,OBM,1.0330179330869644,20.565308672077336,16.04267767704133,73.0,0,0.3185391077309027,-0.6916422285342004,0.5108681095536122,0.3185391077309027,-0.6916422285342004,0.5108681095536122,0.0,0.0,0.2,0.1,0.7433911244204893,0.9718714684166588,False,False
787359109,20000,19000,0.3,19,2.0,OBM_RR,1.0330179330869644,20.565308672077336,24.23864779143142,87.0,0,0.7274261663940468,-0.2958242610365134,0.09621786319695248,0.7274261663940468,-0.2958242610365134,0.09621786319695248,0.0,0.0,0.2,0.1,0.7433911244204893,0.9718714684166588,False,False
787359109,20000,19000,0.4,52,0.0,OBM,1.0330179330869644,20.565308672077336,22.36262682296901,86.0,0,0.6192168233873049,-0.40057495271461446,0.17337300926083085,0.6192168233873049,-0.40057495271461446,0.17337300926083085,0.0,0.0,0.2,0.1,0.7433911244204893,0.9718714684166588,False,False
787359109,20000,19000,0.4,52,2.0,OBM_RR,1.0330179330869644,20.565308672077336,27.90390676367972,94.0,0,0.9654576959981666,-0.06540083664076173,0.01495715890369883,0.9654576959981666,-0.06540083664076173,0.01495715890369883,0.0,0.0,0.2,0.1,0.7433911244204893,0.9718714684166588,False,False
787359109,20000,19000,0.5,141,0.0,OBM,1.0330179330869644,20.565308672077336,26.10844255032816,90.0,0,0.8450595429363722,-0.18195075238327832,0.04277609963115406,0.8450595429363722,-0.18195075238327832,0.04277609963115406,0.0,0.0,0.2,0.1,0.7433911244204893,0.9718714684166588,False,False
787359109,20000,19000,0.5,141,2.0,OBM_RR,1.0330179330869644,20.565308672077336,27.969597063214938,93.0,0,0.9773326947495238,-0.053905393656658626,0.04259916175646947,0.9773326947495238,-0.053905393656658626,0.04259916175646947,0.0,0.0,0.2,0.1,0.7433911244204893,0.9718714684166588,False,False
787359109,20000,19000,0.6,380,0.0,OBM,1.0330179330869644,20.565308672077336,27.255644093017214,93.0,0,0.9254817839732848,-0.10409901480831958,0.03756050856911555,0.9254817839732848,-0.10409901480831958,0.03756050856911555,0.0,0.0,0.2,0.1,0.7433911244204893,0.9718714684166588,False,False
787359109,20000,19000,0.6,380,2.0,OBM_RR,1.0330179330869644,20.565308672077336,27.32492406079712,94.0,0,0.9492990083944189,-0.08104305066841239,0.10693543940137733,0.9492990083944189,-0.08104305066841239,0.10693543940137733,0.0,0.0,0.2,0.1,0.7433911244204893,0.9718714684166588,False,False
787359109,20000,19000,0.7,1024,0.0,OBM,1.0330179330869644,20.565308672077336,27.317246098666594,94.0,0,0.9398570879145584,-0.09018318287468041,0.07501544670534926,0.9398570879145584,-0.09018318287468041,0.07501544670534926,0.0,0.0,0.2,0.1,0.7433911244204893,0.9718714684166588,False,False
787359109,20000,19000,0.7,1024,2.0,OBM_RR,1.0330179330869644,20.565308672077336,25.9690326151585,90.0,0,0.8991432783346461,-0.1295956734770916,0.2484891054621594,0.8991432783346461,-0.1295956734770916,0.2484891054621594,0.0,0.0,0.2,0.1,0.7433911244204893,0.9718714684166588,False,False
787359109,20000,19000,0.8,2759,0.0,OBM,1.0330179330869644,20.565308672077336,26.106198397473456,91.0,0,0.8834964961776933,-0.14474234388405693,0.17721745459736432,0.8834964961776933,-0.14474234388405693,0.17721745459736432,0.0,0.0,0.2,0.1,0.7433911244204893,0.9718714684166588,False,False
787359109,20000,19000,0.8,2759,2.0,OBM_RR,1.0330179330869644,20.565308672077336,16.657357133470427,64.0,0,0.5083562946596362,-0.5078920913400636,0.7213487310692822,0.5486508998131495,-0.46888540630304676,0.6247030884276917,0.2,0.2,0.2,0.1,0.7433911244204893,0.9718714684166588,False,False
2077711329,20000,19000,,0,2.0,ORACLE,2.076317845404007,20.057966558989126,40.97775905560644,89.0,0,2.076317845404007,0.0,0.0,2.076317845404007,0.0,0.0,0.0,0.0,,,,,,
2077711329,20000,19000,0.3,19,0.0,OBM,2.076317845404007,20.057966558989126,19.800177028754625,64.0,0,0.4854361952559581,-0.7662033313779555,2.532190280084735,0.4854361952559581,-0.7662033313779555,2.532190280084735,0.0,0.0,0.2,0.1,0.7885947741651329,0.9693267472582436,False,False
2077711329,20000,19000,0.3,19,2.0,OBM_RR,2.076317845404007,20.057966558989126,31.319415888858426,88.0,0,1.215011378364521,-0.4148239966949252,0.7520686550080264,1.215011378364521,-0.4148239966949252,0.7520686550080264,0.0,0.0,0.2,0.1,0.7885947741651329,0.9693267472582436,False,False
2077711329,20000,19000,0.4,52,0.0,OBM,2.076317845404007,20.057966558989126,29.07032090494394,82.0,0,1.0468787827944668,-0.4958003250264574,1.0677793544420273,1.0468787827944668,-0.4958003250264574,1.0677793544420273,0.0,0.0,0.2,0.1,0.7885947741651329,0.9693267472582436,False,False
2077711329,20000,19000,0.4,52,2.0,OBM_RR,2.076317845404007,20.057966558989126,38.768071656280064,90.0,0,1.8647597541238914,-0.10189099503643245,0.0922655420631593,1.8647597541238914,-0.10189099503643245,0.0922655420631593,0.0,0.0,0.2,0.1,0.7885947741651329,0.9693267472582436,False,False
2077711329,20000,19000,0.5,141,0.0,OBM,2.076317845404007,20.057966558989126,35.847120403888624,89.0,0,1.5943531899147962,-0.23212469928727647,0.2670665685035462,1.5943531899147962,-0.23212469928727647,0.2670665685035462,0.0,0.0,0.2,0.1,0.7885947741651329,0.9693267472582436,False,False
2077711329,20000,19000,0.5,141,2.0,OBM_RR,2.076317845404007,20.057966558989126,40.371384425753746,90.0,0,2.0337906527735274,-0.020482024331975476,0.14954763265750612,2.0337906527735274,-0.020482024331975476,0.14954763265750612,0.0,0.0,0.2,0.1,0.7885947741651329,0.9693267472582436,False,False
2077711329,20000,19000,0.6,380,0.0,OBM,2.076317845404007,20.057966558989126,38.72410629392528,89.0,0,1.8683259521980327,-0.1001734361944492,0.1475016996787517,1.8683259521980327,-0.1001734361944492,0.1475016996787517,0.0,0.0,0.2,0.1,0.7885947741651329,0.9693267472582436,False,False
2077711329,20000,19000,0.6,380,2.0,OBM_RR,2.076317845404007,20.057966558989126,39.4431632074738,92.0,0,1.9686162131665723,-0.0518714571932403,0.38628651248727097,1.9686162131665723,-0.0518714571932403,0.38628651248727097,0.0,0.0,0.2,0.1,0.7885947741651329,0.9693267472582436,False,False
2077711329,20000,19000,0.7,1024,0.0,OBM,2.076317845404007,20.057966558989126,38.8162672722409,90.0,0,1.895281923663977,-0.08719085189233367,0.29226218572733403,1.895281923663977,-0.08719085189233367,0.29226218572733403,0.0,0.0,0.2,0.1,0.7885947741651329,0.9693267472582436,False,False
2077711329,20000,19000,0.7,1024,2.0,OBM_RR,2.076317845404007,20.057966558989126,35.957228903621306,84.0,0,1.7479604065946046,-0.15814411051575356,1.1975015933109057,1.7479604065946046,-0.15814411051575356,1.1975015933109057,0.0,0.0,0.2,0.1,0.7885947741651329,0.9693267472582436,False,False
2077711329,20000,19000,0.8,2759,0.0,OBM,2.076317845404007,20.057966558989126,37.17819787298424,88.0,0,1.7884490276163425,-0.1386439067722079,0.7280833045990789,1.7884490276163425,-0.1386439067722079,0.7280833045990789,0.0,0.0,0.2,0.1,0.7885947741651329,0.9693267472582436,False,False
2077711329,20000,19000,0.8,2759,2.0,OBM_RR,2.076317845404007,20.057966558989126,26.791327096179103,65.0,0,1.2319742187755385,-0.4066543224571561,2.497455440333936,1.273160846095129,-0.3868179436432099,2.307669531748199,0.16,0.16,0.2,0.1,0.7885947741651329,0.9693267472582436,False,False
882294417,20000,19000,,0,2.0,ORACLE,1.9707624558351595,17.689972903258457,39.92256404449096,96.0,0,1.9707624558351595,0.0,0.0,1.9707624558351595,0.0,0.0,0.0,0.0,,,,,,
882294417,20000,19000,0.3,19,0.0,OBM,1.9707624558351595,17.689972903258457,21.734368312179466,72.0,0,0.5846215469527763,-0.7033526058801296,1.9225944363087473,0.5846215469527763,-0.7033526058801296,1.9225944363087473,0.0,0.0,0.2,0.1,0.7887314413145017,0.9612621307900595,False,False
882294417,20000,19000,0.3,19,2.0,OBM_RR,1.9707624558351595,17.689972903258457,33.40923299990606,93.0,0,1.3818843820733224,-0.29880723169768597,0.3563106100874178,1.3818843820733224,-0.29880723169768597,0.3563106100874178,0.0,0.0,0.2,0.1,0.7887314413145017,0.9612621307900595,False,False
882294417,20000,19000,0.4,52,0.0,OBM,1.9707624558351595,17.689972903258457,30.861154713430984,90.0,0,1.1792571223008894,-0.40162391524697993,0.634000654872394,1.1792571223008894,-0.40162391524697993,0.634000654872394,0.0,0.0,0.2,0.1,0.7887314413145017,0.9612621307900595,False,False
882294417,20000,19000,0.4,52,2.0,OBM_RR,1.9707624558351595,17.689972903258457,39.22622886571231,96.0,0,1.9079602751265046,-0.03186694597449136,0.04462300395226548,1.9079602751265046,-0.03186694597449136,0.04462300395226548,0.0,0.0,0.2,0.1,0.7887314413145017,0.9612621307900595,False,False
882294417,20000,19000,0.5,141,0.0,OBM,1.9707624558351595,17.689972903258457,36.51494899943379,95.0,0,1.6528984998161718,-0.16128983738138294,0.12879630853275562,1.6528984998161718,-0.16128983738138294,0.12879630853275562,0.0,0.0,0.2,0.1,0.7887314413145017,0.9612621307900595,False,False
882294417,20000,19000,0.5,141,2.0,OBM_RR,1.9707624558351595,17.689972903258457,39.92395936854254,96.0,0,1.9856942350684585,0.007576650950036143,0.11575132469661689,1.9856942350684585,0.007576650950036143,0.11575132469661689,0.0,0.0,0.2,0.1,0.7887314413145017,0.9612621307900595,False,False
882294417,20000,19000,0.6,380,0.0,OBM,1.9707624558351595,17.689972903258457,38.727500114996715,96.0,0,1.8642108998603804,-0.054066158840855985,0.08338200064811206,1.8642108998603804,-0.054066158840855985,0.08338200064811206,0.0,0.0,0.2,0.1,0.7887314413145017,0.9612621307900595,False,False
882294417,20000,19000,0.6,380,2.0,OBM_RR,1.9707624558351595,17.689972903258457,38.869778451607964,96.0,0,1.9054253201812954,-0.03315322730063674,0.28074107754003363,1.9054253201812954,-0.03315322730063674,0.28074107754003363,0.0,0.0,0.2,0.1,0.7887314413145017,0.9612621307900595,False,False
882294417,20000,19000,0.7,1024,0.0,OBM,1.9707624558351595,17.689972903258457,38.662919152497395,95.0,0,1.8723223989080477,-0.04995023963220131,0.18737579883120617,1.8723223989080477,-0.04995023963220131,0.18737579883120617,0.0,0.0,0.2,0.1,0.7887314413145017,0.9612621307900595,False,False
882294417,20000,19000,0.7,1024,2.0,OBM_RR,1.9707624558351595,17.689972903258457,34.943019182317464,86.0,0,1.6152870032114073,-0.1803745812039588,0.7828945134720553,1.6152870032114073,-0.1803745812039588,0.7828945134720553,0.0,0.0,0.2,0.1,0.7887314413145017,0.9612621307900595,False,False
882294417,20000,19000,0.8,2759,0.0,OBM,1.9707624558351595,17.689972903258457,35.903023558942664,89.0,0,1.660095573404213,-0.1576379139510721,0.5394536517667192,1.660095573404213,-0.1576379139510721,0.5394536517667192,0.0,0.0,0.2,0.1,0.7887314413145017,0.9612621307900595,False,False
882294417,20000,19000,0.8,2759,2.0,OBM_RR,1.9707624558351595,17.689972903258457,23.382502132858686,60.0,0,1.008541511264592,-0.48824805938511884,2.473613598867491,1.0833213777365087,-0.45030342214560587,2.1470085462416804,0.26,0.26,0.2,0.1,0.7887314413145017,0.9612621307900595,False,False
699704628,20000,19000,,0,2.0,ORACLE,1.3584523817710155,24.09150797785745,33.1454176699465,94.0,0,1.3584523817710155,0.0,0.0,1.3584523817710155,0.0,0.0,0.0,0.0,,,,,,
699704628,20000,19000,0.3,19,0.0,OBM,1.3584523817710155,24.09150797785745,17.93037115832638,72.0,0,0.3979455778117486,-0.7070596046267396,0.9232272153102536,0.3979455778117486,-0.7070596046267396,0.9232272153102536,0.0,0.0,0.2,0.1,0.7937605249583184,0.9655883563292331,False,False
699704628,20000,19000,0.3,19,2.0,OBM_RR,1.3584523817710155,24.09150797785745,27.481657924653558,87.0,0,0.9351781754119198,-0.3115856043531483,0.18411416635409494,0.9351781754119198,-0.3115856043531483,0.18411416635409494,0.0,0.0,0.2,0.1,0.7937605249583184,0.9655883563292331,False,False
699704628,20000,19000,0.4,52,0.0,OBM,1.3584523817710155,24.09150797785745,25.39546374070025,84.0,0,0.7986804041096547,-0.41206595473857216,0.3172713790282737,0.7986804041096547,-0.41206595473857216,0.3172713790282737,0.0,0.0,0.2,0.1,0.7937605249583184,0.9655883563292331,False,False
699704628,20000,19000,0.4,52,2.0,OBM_RR,1.3584523817710155,24.09150797785745,32.301669444551166,92.0,0,1.2947684141403177,-0.046879793863420435,0.028231130924604764,1.2947684141403177,-0.046879793863420435,0.028231130924604764,0.0,0.0,0.2,0.1,0.7937605249583184,0.9655883563292331,False,False
699704628,20000,19000,0.5,141,0.0,OBM,1.3584523817710155,24.09150797785745,30.07779873461494,91.0,0,1.1224438955874712,-0.17373335226948466,0.07307026771728693,1.1224438955874712,-0.17373335226948466,0.07307026771728693,0.0,0.0,0.2,0.1,0.7937605249583184,0.9655883563292331,False,False
699704628,20000,19000,0.5,141,2.0,OBM_RR,1.3584523817710155,24.09150797785745,32.61036079963024,94.0,0,1.3294982367958013,-0.021314066921850186,0.07900613166601593,1.3294982367958013,-0.021314066921850186,0.07900613166601593,0.0,0.0,0.2,0.1,0.7937605249583184,0.9655883563292331,False,False
699704628,20000,19000,0.6,380,0.0,OBM,1.3584523817710155,24.09150797785745,31.704332587387167,92.0,0,1.2532336956005878,-0.07745482107606447,0.06371812936511216,1.2532336956005878,-0.07745482107606447,0.06371812936511216,0.0,0.0,0.2,0.1,0.7937605249583184,0.9655883563292331,False,False
699704628,20000,19000,0.6,380,2.0,OBM_RR,1.3584523817710155,24.09150797785745,31.606330974480603,93.0,0,1.2669346973960947,-0.06736907793235206,0.17051879222076713,1.2669346973960947,-0.06736907793235206,0.17051879222076713,0.0,0.0,0.2,0.1,0.7937605249583184,0.9655883563292331,False,False
699704628,20000,19000,0.7,1024,0.0,OBM,1.3584523817710155,24.09150797785745,31.44917400754324,93.0,0,1.2435994111197544,-0.08454692427387642,0.11789034364582292,1.2435994111197544,-0.08454692427387642,0.11789034364582292,0.0,0.0,0.2,0.1,0.7937605249583184,0.9655883563292331,False,False
699704628,20000,19000,0.7,1024,2.0,OBM_RR,1.3584523817710155,24.09150797785745,29.094861190418555,89.0,0,1.1440422389580025,-0.1578341248395371,0.42945259873081215,1.1440422389580025,-0.1578341248395371,0.42945259873081215,0.0,0.0,0.2,0.1,0.7937605249583184,0.9655883563292331,False,False
699704628,20000,19000,0.8,2759,0.0,OBM,1.3584523817710155,24.09150797785745,29.836391620715215,93.0,0,1.1545883523933542,-0.1500707953501348,0.29485955289886123,1.1545883523933542,-0.1500707953501348,0.29485955289886123,0.0,0.0,0.2,0.1,0.7937605249583184,0.9655883563292331,False,False
699704628,20000,19000,0.8,2759,2.0,OBM_RR,1.3584523817710155,24.09150797785745,21.541638384131545,67.0,0,0.7818893554898745,-0.42442637961992846,1.1858502525263612,0.8219108602444394,-0.3949652771980763,1.0604075493694953,0.13,0.13,0.2,0.1,0.7937605249583184,0.9655883563292331,False,False
1944623249,20000,19000,,0,2.0,ORACLE,0.9263361362850611,18.989134846337805,27.37068013177206,96.0,0,0.9263361362850611,0.0,0.0,0.9263361362850611,0.0,0.0,0.0,0.0,,,,,,
1944623249,20000,19000,0.3,19,0.0,OBM,0.9263361362850611,18.989134846337805,14.860629225549419,73.0,0,0.273312732625153,-0.7049529626240916,0.4267047415950851,0.273312732625153,-0.7049529626240916,0.4267047415950851,0.0,0.0,0.2,0.1,0.8032198794834147,0.9731738471305574,False,False
1944623249,20000,19000,0.3,19,2.0,OBM_RR,0.9263361362850611,18.989134846337805,22.70627088214837,89.0,0,0.6383489617398617,-0.3108884164879186,0.08504412817571874,0.6383489617398617,-0.3108884164879186,0.08504412817571874,0.0,0.0,0.2,0.1,0.8032198794834147,0.9731738471305574,False,False
1944623249,20000,19000,0.4,52,0.0,OBM,0.9263361362850611,18.989134846337805,20.968013369202254,86.0,0,0.544411652529773,-0.41229578421386187,0.1475199578571338,0.544411652529773,-0.41229578421386187,0.1475199578571338,0.0,0.0,0.2,0.1,0.8032198794834147,0.9731738471305574,False,False
1944623249,20000,19000,0.4,52,2.0,OBM_RR,0.9263361362850611,18.989134846337805,26.513666822157134,93.0,0,0.8720428141745532,-0.05861082169183584,0.012458690830110386,0.8720428141745532,-0.05861082169183584,0.012458690830110386,0.0,0.0,0.2,0.1,0.8032198794834147,0.9731738471305574,False,False
1944623249,20000,19000,0.5,141,0.0,OBM,0.9263361362850611,18.989134846337805,24.738822168794783,92.0,0,0.7590638354776815,-0.18057408564260619,0.03483433768082204,0.7590638354776815,-0.18057408564260619,0.03483433768082204,0.0,0.0,0.2,0.1,0.8032198794834147,0.9731738471305574,False,False
1944623249,20000,19000,0.5,141,2.0,OBM_RR,0.9263361362850611,18.989134846337805,26.95294372707915,95.0,0,0.9069248805310106,-0.020954872636078436,0.031719638094497606,0.9069248805310106,-0.020954872636078436,0.031719638094497606,0.0,0.0,0.2,0.1,0.8032198794834147,0.9731738471305574,False,False
1944623249,20000,19000,0.6,380,0.0,OBM,0.9263361362850611,18.989134846337805,26.115837990822936,94.0,0,0.8496351568928301,-0.08280037492635159,0.02733632452529359,0.8496351568928301,-0.08280037492635159,0.02733632452529359,0.0,0.0,0.2,0.1,0.8032198794834147,0.9731738471305574,False,False
1944623249,20000,19000,0.6,380,2.0,OBM_RR,0.9263361362850611,18.989134846337805,26.30887857795864,94.0,0,0.8786368941230969,-0.05149236901547985,0.07764785804750314,0.8786368941230969,-0.05149236901547985,0.07764785804750314,0.0,0.0,0.2,0.1,0.8032198794834147,0.9731738471305574,False,False
1944623249,20000,19000,0.7,1024,0.0,OBM,0.9263361362850611,18.989134846337805,26.013538992741008,94.0,0,0.8516018343294378,-0.08067730387301364,0.055347402205722374,0.8516018343294378,-0.08067730387301364,0.055347402205722374,0.0,0.0,0.2,0.1,0.8032198794834147,0.9731738471305574,False,False
1944623249,20000,19000,0.7,1024,2.0,OBM_RR,0.9263361362850611,18.989134846337805,24.13662099761576,89.0,0,0.7856931755183038,-0.15182713407984474,0.20837815933057827,0.7856931755183038,-0.15182713407984474,0.20837815933057827,0.0,0.0,0.2,0.1,0.8032198794834147,0.9731738471305574,False,False
1944623249,20000,19000,0.8,2759,0.0,OBM,0.9263361362850611,18.989134846337805,24.712819306743068,92.0,0,0.792182835891082,-0.1448214046058721,0.13741132127288416,0.792182835891082,-0.1448214046058721,0.13741132127288416,0.0,0.0,0.2,0.1,0.8032198794834147,0.9731738471305574,False,False
1944623249,20000,19000,0.8,2759,2.0,OBM_RR,0.9263361362850611,18.989134846337805,18.23833982900012,72.0,0,0.5563416596997146,-0.3994170820855122,0.44784394601126293,0.5726439574783752,-0.38181839718044247,0.4146464427573759,0.15,0.15,0.2,0.1,0.8032198794834147,0.9731738471305574,False,False
795556160,20000,19000,,0,2.0,ORACLE,6.443874465109782,28.683115575649296,72.189630985185,92.0,0,6.443874465109782,0.0,0.0,6.443874465109782,0.0,0.0,0.0,0.0,,,,,,
795556160,20000,19000,0.3,19,0.0,OBM,6.443874465109782,28.683115575649296,32.421191434856595,57.99999999999999,0,1.301639397119066,-0.7980036072759076,26.452501235306745,1.301639397119066,-0.7980036072759076,26.452501235306745,0.0,0.0,0.2,0.1,0.7093983741750088,0.9762226760420812,False,False
795556160,20000,19000,0.3,19,2.0,OBM_RR,6.443874465109782,28.683115575649296,52.46619138499286,79.0,0,3.4098244741944534,-0.470842504357142,9.288666039019715,3.4098244741944534,-0.470842504357142,9.288666039019715,0.0,0.0,0.2,0.1,0.7093983741750088,0.9762226760420812,False,False
795556160,20000,19000,0.4,52,0.0,OBM,6.443874465109782,28.683115575649296,48.90532338642784,77.0,0,2.9629910279256086,-0.5401848617677674,12.183072747045923,2.9629910279256086,-0.5401848617677674,12.183072747045923,0.0,0.0,0.2,0.1,0.7093983741750088,0.9762226760420812,False,False
795556160,20000,19000,0.4,52,2.0,OBM_RR,6.443874465109782,28.683115575649296,67.90151303680712,91.0,0,5.720259067253426,-0.11229507988933604,0.9648788688488189,5.720259067253426,-0.11229507988933604,0.9648788688488189,0.0,0.0,0.2,0.1,0.7093983741750088,0.9762226760420812,False,False
795556160,20000,19000,0.5,141,0.0,OBM,6.443874465109782,28.683115575649296,62.49676462477002,89.0,0,4.846737371412271,-0.2478535394109825,2.8836111796288773,4.846737371412271,-0.2478535394109825,2.8836111796288773,0.0,0.0,0.2,0.1,0.7093983741750088,0.9762226760420812,False,False
795556160,20000,19000,0.5,141,2.0,OBM_RR,6.443874465109782,28.683115575649296,71.26902080630546,92.0,0,6.348330963015926,-0.014827027219598046,1.6888113212798823,6.348330963015926,-0.014827027219598046,1.6888113212798823,0.0,0.0,0.2,0.1,0.7093983741750088,0.9762226760420812,False,False
795556160,20000,19000,0.6,380,0.0,OBM,6.443874465109782,28.683115575649296,67.97142349519245,92.0,0,5.7621972072709555,-0.10578686185302849,1.5934173256399051,5.7621972072709555,-0.10578686185302849,1.5934173256399051,0.0,0.0,0.2,0.1,0.7093983741750088,0.9762226760420812,False,False
795556160,20000,19000,0.6,380,2.0,OBM_RR,6.443874465109782,28.683115575649296,69.03053954645932,89.0,0,6.0633606063631325,-0.059050476666939036,4.10949022646701,6.0633606063631325,-0.059050476666939036,4.10949022646701,0.0,0.0,0.2,0.1,0.7093983741750088,0.9762226760420812,False,False
795556160,20000,19000,0.7,1024,0.0,OBM,6.443874465109782,28.683115575649296,68.28270639302316,90.0,0,5.884209928288167,-0.08685217873996565,3.074950357067719,5.884209928288167,-0.08685217873996565,3.074950357067719,0.0,0.0,0.2,0.1,0.7093983741750088,0.9762226760420812,False,False
795556160,20000,19000,0.7,1024,2.0,OBM_RR,6.443874465109782,28.683115575649296,61.27888670740231,80.0,0,5.100619819099801,-0.2084545025330651,10.580159057411045,5.100619819099801,-0.2084545025330651,10.580159057411045,0.0,0.0,0.2,0.1,0.7093983741750088,0.9762226760420812,False,False
795556160,20000,19000,0.8,2759,0.0,OBM,6.443874465109782,28.683115575649296,63.37035584271905,82.0,0,5.226089433403123,-0.18898335749715942,7.045305607844799,5.226089433403123,-0.18898335749715942,7.045305607844799,0.0,0.0,0.2,0.1,0.7093983741750088,0.9762226760420812,False,False
795556160,20000,19000,0.8,2759,2.0,OBM_RR,6.443874465109782,28.683115575649296,43.40730065170429,67.0,0,3.1459224279707367,-0.5117964440486441,22.819337689441582,3.309276297164123,-0.48644618775829235,20.36790757423003,0.15,0.15,0.2,0.1,0.7093983741750088,0.9762226760420812,False,False
1708709736,20000,19000,,0,2.0,ORACLE,1.2374600583517064,23.091459617040037,31.634930249269942,93.0,0,1.2374600583517064,0.0,0.0,1.2374600583517064,0.0,0.0,0.0,0.0,,,,,,
1708709736,20000,19000,0.3,19,0.0,OBM,1.2374600583517064,23.091459617040037,14.229800570318998,56.00000000000001,0,0.25082701596504353,-0.7973049600492605,0.9739015700492862,0.25082701596504353,-0.7973049600492605,0.9739015700492862,0.0,0.0,0.2,0.1,0.7864258994086526,0.9788075935840435,False,False
1708709736,20000,19000,0.3,19,2.0,OBM_RR,1.2374600583517064,23.091459617040037,22.68770996246186,81.0,0,0.637917623594647,-0.48449437273607715,0.36319058540489524,0.637917623594647,-0.48449437273607715,0.36319058540489524,0.0,0.0,0.2,0.1,0.7864258994086526,0.9788075935840435,False,False
1708709736,20000,19000,0.4,52,0.0,OBM,1.2374600583517064,23.091459617040037,21.13891876847313,76.0,0,0.5538649204777362,-0.5524179412986607,0.47027705148610205,0.5538649204777362,-0.5524179412986607,0.47027705148610205,0.0,0.0,0.2,0.1,0.7864258994086526,0.9788075935840435,False,False
1708709736,20000,19000,0.4,52,2.0,OBM_RR,1.2374600583517064,23.091459617040037,29.19449076198897,90.0,0,1.0583694136044184,-0.14472438406281674,0.051100514585703215,1.0583694136044184,-0.14472438406281674,0.051100514585703215,0.0,0.0,0.2,0.1,0.7864258994086526,0.9788075935840435,False,False
